model,task,precision,perturbation_mode,layer,h,A_uniform,p_active,V_norm,V_align,p_clip,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,relative_disp_layer
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.intermediate.dense.weight,3e-06,98.76309301387914,0.00413468567251462,9.392593218323794,0.10872179394393365,0.0029239766081871343,0.00413468567251462,0.0,0.9958653143274854,0.00413468567251462,0.0,0.0009843323057032187
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.output.dense.weight,3e-06,71.9709945042907,0.0029011330409356726,7.9656752708897605,0.08203216836124032,0.008771929824561403,0.0029011330409356726,0.0,0.9970988669590644,0.0029011330409356726,0.0,0.0010162998742846163
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.self.query.weight,3e-06,125.6387907048118,0.0030610380116959063,10.82804201757652,0.07519825528333553,0.01023391812865497,0.0030610380116959063,0.0,0.9969389619883041,0.0030610380116959063,0.0,0.0009320957262859053
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.self.key.weight,3e-06,77.03206960601325,0.0030381944444444445,8.397676570670994,0.07466839979015305,0.0043859649122807015,0.0030381944444444445,0.0,0.9969618055555556,0.0030381944444444445,0.0,0.0007650698441201644
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.self.value.weight,3e-06,34.34752094516322,0.001644736842105263,4.684312848638122,0.08669513731387828,0.011695906432748537,0.001644736842105263,0.0,0.9983552631578947,0.001644736842105263,0.0,0.0006039757933483427
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.output.dense.weight,3e-06,109.09125399126023,0.008452119883040937,10.417520562911426,0.10257708680868591,0.017543859649122806,0.008452119883040937,0.0,0.991547880116959,0.008452119883040937,0.0,0.0013052896941963732
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.intermediate.dense.weight,3e-06,72.01611625039094,0.003814875730994152,8.352444943244208,0.07004830180991568,0.0043859649122807015,0.003814875730994152,0.0,0.9961851242690059,0.003814875730994152,0.0,0.0008226037937304748
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.output.dense.weight,3e-06,102.85565961378379,0.005779422514619883,9.9577360949032,0.09611755530550446,0.007309941520467836,0.005779422514619883,0.0,0.9942205774853801,0.005779422514619883,0.0,0.001233874196401329
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.self.query.weight,3e-06,52.707275916999855,0.001896016081871345,6.318850520015875,0.06946634017958922,0.005847953216374269,0.001896016081871345,0.0,0.9981039839181286,0.001896016081871345,0.0,0.0006144489004063273
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.self.key.weight,3e-06,157.0121853039282,0.00333516081871345,12.13512051913593,0.0747206662041889,0.005847953216374269,0.00333516081871345,0.0,0.9966648391812866,0.00333516081871345,0.0,0.0011980682592950657
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.self.value.weight,3e-06,37.08207419160352,0.0027183845029239767,5.498219408589657,0.08558381454280875,0.005847953216374269,0.0027183845029239767,0.0,0.9972816154970761,0.0027183845029239767,0.0,0.0006335517025337125
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.output.dense.weight,3e-06,51.08313003662117,0.003814875730994152,6.945553245926156,0.07304941214771837,0.008634868421052632,0.003814875730994152,0.0,0.9961851242690059,0.003814875730994152,0.0,0.0009213906593356522
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.intermediate.dense.weight,3e-06,85.24072372860613,0.004682931286549708,9.088165164397404,0.08184698431205227,0.008771929824561403,0.004682931286549708,0.0,0.9953170687134503,0.004682931286549708,0.0,0.001029994453892612
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.output.dense.weight,3e-06,166.5096864686452,0.0100968567251462,12.926582680253206,0.10358923582033346,0.007309941520467836,0.0100968567251462,0.0,0.9899031432748538,0.0100968567251462,0.0,0.0016999487254509477
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.self.query.weight,3e-06,122.57616225438815,0.00333516081871345,10.823861618634785,0.05731553750459692,0.007309941520467836,0.00333516081871345,0.0,0.9966648391812866,0.00333516081871345,0.0,0.0009701789419748052
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.self.key.weight,3e-06,45.1277478825566,0.002033077485380117,5.782504364060467,0.06694145755840174,0.007309941520467836,0.002033077485380117,0.0,0.9979669225146199,0.002033077485380117,0.0,0.0005911412993421347
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.self.value.weight,3e-06,155.13555882573496,0.008794773391812866,12.456050133075655,0.09558658813368263,0.01023391812865497,0.008794773391812866,0.0,0.9912052266081871,0.008794773391812866,0.0,0.001360691060270341
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.output.dense.weight,3e-06,103.42930754468505,0.00929733187134503,10.1418339358277,0.11575467726070754,0.005847953216374269,0.00929733187134503,0.0,0.9907026681286549,0.00929733187134503,0.0,0.0014281956790224276
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.intermediate.dense.weight,3e-06,70.60611095729222,0.003951937134502924,8.143702224923638,0.07494660986389108,0.011695906432748537,0.003951937134502924,0.0,0.9960480628654971,0.003951937134502924,0.0,0.0008754304274721914
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.output.dense.weight,3e-06,83.60491822520294,0.004979897660818714,8.89700094282944,0.10208252437879602,0.007309941520467836,0.004979897660818714,0.0,0.9950201023391813,0.004979897660818714,0.0,0.0010459362672972227
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.self.query.weight,3e-06,41.609051679286466,0.0012563961988304093,4.837391447988943,0.08086270919974031,0.005847953216374269,0.0012563961988304093,0.0,0.9987436038011696,0.0012563961988304093,0.0,0.0005664159258699511
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.self.key.weight,3e-06,163.95166767003545,0.006396198830409356,12.680796196827956,0.09386075911003045,0.005847953216374269,0.006396198830409356,0.0,0.9936038011695907,0.006396198830409356,0.0,0.0011632532949428364
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.self.value.weight,3e-06,83.29878779566032,0.004545869883040936,9.012864372152537,0.07123157202373892,0.0043859649122807015,0.004545869883040936,0.0,0.995454130116959,0.004545869883040936,0.0,0.0010101354805136366
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.output.dense.weight,3e-06,115.74810427121453,0.00758406432748538,10.747140257673333,0.0869897066170716,0.007309941520467836,0.00758406432748538,0.0,0.9924159356725146,0.00758406432748538,0.0,0.0013751405564638643
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.intermediate.dense.weight,3e-06,175.39122940331114,0.008703399122807017,13.18072213952004,0.11517844108416123,0.013157894736842105,0.008703399122807017,0.0,0.991296600877193,0.008703399122807017,0.0,0.0013880554472565875
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.output.dense.weight,3e-06,94.3821476511527,0.007652595029239766,9.695252291894295,0.10370437073642165,0.011695906432748537,0.007652595029239766,0.0,0.9923474049707602,0.007652595029239766,0.0,0.0012325433977958505
roberta-large,sst-5,int8,dense,roberta.encoder.layer.18.attention.self.query.weight,3e-06,199.26659087620942,0.005962171052631579,14.06141453754918,0.07887096487823211,0.005847953216374269,0.005962171052631579,0.0,0.9940378289473685,0.005962171052631579,0.0,0.0011767586860306483
roberta-large,sst-5,int8,dense,roberta.encoder.layer.18.attention.self.key.weight,3e-06,264.7444610038735,0.007789656432748538,16.247810959772224,0.09226446278516098,0.007309941520467836,0.007789656432748538,0.0,0.9922103435672515,0.007789656432748538,0.0,0.0013888644054504062
roberta-large,sst-5,int8,dense,roberta.encoder.layer.18.attention.self.value.weight,3e-06,100.5265903695705,0.004797149122807018,9.813791574077339,0.07849302636391284,0.013157894736842105,0.004797149122807018,0.0,0.995202850877193,0.004797149122807018,0.0,0.0011012123754420757
roberta-large,sst-5,int8,dense,roberta.encoder.layer.18.attention.output.dense.weight,3e-06,94.55823354903981,0.007447002923976608,9.71965515835499,0.10563460269294184,0.008771929824561403,0.007447002923976608,0.0,0.9925529970760234,0.007447002923976608,0.0,0.0012876525558752675
roberta-large,sst-5,int8,dense,roberta.encoder.layer.18.intermediate.dense.weight,3e-06,202.46049502807233,0.008794773391812866,14.222659380465322,0.10046071049307399,0.007309941520467836,0.008794773391812866,0.0,0.9912052266081871,0.008794773391812866,0.0,0.001472325454870363
roberta-large,sst-5,int8,dense,roberta.encoder.layer.18.output.dense.weight,3e-06,94.0089577347041,0.005208333333333333,9.54273206001803,0.08375637299647497,0.0043859649122807015,0.005208333333333333,0.0,0.9947916666666666,0.005208333333333333,0.0,0.0013398500030320267
roberta-large,sst-5,int8,dense,roberta.encoder.layer.19.attention.self.query.weight,3e-06,84.85176228147527,0.001804641812865497,8.315654517524523,0.07265715992434205,0.0043859649122807015,0.001804641812865497,0.0,0.9981953581871345,0.001804641812865497,0.0,0.0008098464740814961
roberta-large,sst-5,int8,dense,roberta.encoder.layer.19.attention.self.key.weight,3e-06,64.64639663125459,0.002398574561403509,7.6562143869587365,0.05835730034754648,0.005847953216374269,0.002398574561403509,0.0,0.9976014254385965,0.002398574561403509,0.0,0.0007062685904948211
roberta-large,sst-5,int8,dense,roberta.encoder.layer.19.attention.self.value.weight,3e-06,175.4198037894352,0.008817616959064328,13.201808626028502,0.10740692406691392,0.011695906432748537,0.008817616959064328,0.0,0.9911823830409356,0.008817616959064328,0.0,0.001490508013595994
roberta-large,sst-5,int8,dense,roberta.encoder.layer.19.attention.output.dense.weight,3e-06,84.06076124313007,0.006533260233918129,9.066839026183944,0.09970385476695767,0.01023391812865497,0.006533260233918129,0.0,0.9934667397660819,0.006533260233918129,0.0,0.001284820580520285
roberta-large,sst-5,int8,dense,roberta.encoder.layer.19.intermediate.dense.weight,3e-06,188.4818186890943,0.007789656432748538,13.675777868482943,0.1022625815079644,0.007309941520467836,0.007789656432748538,0.0,0.9922103435672515,0.007789656432748538,0.0,0.0015112031587362707
roberta-large,sst-5,int8,dense,roberta.encoder.layer.19.output.dense.weight,3e-06,113.97469537900308,0.007858187134502924,10.653416054500354,0.09440780593076002,0.008771929824561403,0.007858187134502924,0.0,0.9921418128654971,0.007858187134502924,0.0,0.001395372479331229
roberta-large,sst-5,int8,dense,roberta.encoder.layer.20.attention.self.query.weight,3e-06,73.53268738844895,0.0025127923976608186,8.003674215592037,0.08000140027267794,0.011695906432748537,0.0025127923976608186,0.0,0.9974872076023392,0.0025127923976608186,0.0,0.0007251280851927473
roberta-large,sst-5,int8,dense,roberta.encoder.layer.20.attention.self.key.weight,3e-06,54.58500656060265,0.001621893274853801,6.332684873084232,0.06324261148538816,0.008771929824561403,0.001621893274853801,0.0,0.9983781067251462,0.001621893274853801,0.0,0.0006409870997103523
roberta-large,sst-5,int8,dense,roberta.encoder.layer.20.attention.self.value.weight,3e-06,66.7783907016335,0.007538377192982456,8.103105788422473,0.0954184378170509,0.005847953216374269,0.007538377192982456,0.0,0.9924616228070176,0.007538377192982456,0.0,0.0010930117302573733
roberta-large,sst-5,int8,dense,roberta.encoder.layer.20.attention.output.dense.weight,3e-06,104.90627702621951,0.010051169590643274,10.233638298550952,0.11751979295136612,0.005847953216374269,0.010051169590643274,0.0,0.9899488304093568,0.010051169590643274,0.0,0.0015942875659787025
roberta-large,sst-5,int8,dense,roberta.encoder.layer.20.intermediate.dense.weight,3e-06,94.39642381236985,0.004637244152046784,9.47699170896324,0.08354193797672764,0.0014619883040935672,0.004637244152046784,0.0,0.9953627558479532,0.004637244152046784,0.0,0.001062841675946387
roberta-large,sst-5,int8,dense,roberta.encoder.layer.20.output.dense.weight,3e-06,58.02347372615956,0.0029925073099415205,7.239661338904413,0.07644462081623934,0.011695906432748537,0.0029925073099415205,0.0,0.9970074926900585,0.0029925073099415205,0.0,0.0009343193986691746
roberta-large,sst-5,int8,dense,roberta.encoder.layer.21.attention.self.query.weight,3e-06,270.3596740236181,0.0062134502923976605,16.268406427515895,0.09224521519537078,0.0029239766081871343,0.0062134502923976605,0.0,0.9937865497076024,0.0062134502923976605,0.0,0.0015559036209741755
roberta-large,sst-5,int8,dense,roberta.encoder.layer.21.attention.self.key.weight,3e-06,133.81355904714758,0.003540752923976608,11.328829361953114,0.06640707998705273,0.005847953216374269,0.003540752923976608,0.0,0.9964592470760234,0.003540752923976608,0.0,0.0010118277570419696
roberta-large,sst-5,int8,dense,roberta.encoder.layer.21.attention.self.value.weight,3e-06,111.24290887780418,0.008086622807017545,10.448230900085896,0.10216748064387306,0.007309941520467836,0.008086622807017545,0.0,0.9919133771929824,0.008086622807017545,0.0,0.0014743938096003547
roberta-large,sst-5,int8,dense,roberta.encoder.layer.21.attention.output.dense.weight,3e-06,98.7776158855914,0.011513157894736841,9.962231467979795,0.12078136679933762,0.0029239766081871343,0.011513157894736841,0.0,0.9884868421052632,0.011513157894736841,0.0,0.0016149379471396873
roberta-large,sst-5,int8,dense,roberta.encoder.layer.21.intermediate.dense.weight,3e-06,123.95093162494966,0.006167763157894737,11.04552748056062,0.08281649294203287,0.005847953216374269,0.006167763157894737,0.0,0.9938322368421053,0.006167763157894737,0.0,0.0012964654355067456
roberta-large,sst-5,int8,dense,roberta.encoder.layer.21.output.dense.weight,3e-06,147.83492081335092,0.007743969298245614,12.068467744221865,0.10683546936804145,0.0014619883040935672,0.007743969298245614,0.0,0.9922560307017544,0.007743969298245614,0.0,0.0016437513774582514
roberta-large,sst-5,int8,dense,roberta.encoder.layer.22.attention.self.query.weight,3e-06,329.56185082840943,0.009936951754385965,18.16055543103293,0.09671852194442193,0.007309941520467836,0.009936951754385965,0.0,0.9900630482456141,0.009936951754385965,0.0,0.0015936048883931425
roberta-large,sst-5,int8,dense,roberta.encoder.layer.22.attention.self.key.weight,3e-06,185.07471186328436,0.004431652046783626,13.550553559600266,0.07711101073262826,0.01023391812865497,0.004431652046783626,0.0,0.9955683479532164,0.004431652046783626,0.0,0.0011647040825434956
roberta-large,sst-5,int8,dense,roberta.encoder.layer.22.attention.self.value.weight,3e-06,138.00355724020935,0.009662828947368422,11.736278916573642,0.1144256549461311,0.0043859649122807015,0.009662828947368422,0.0,0.9903371710526315,0.009662828947368422,0.0,0.0016355898104201219
roberta-large,sst-5,int8,dense,roberta.encoder.layer.22.attention.output.dense.weight,3e-06,70.0937534344512,0.007652595029239766,8.31933968494091,0.10338386089928914,0.0043859649122807015,0.007652595029239766,0.0,0.9923474049707602,0.007652595029239766,0.0,0.0013207195445407685
roberta-large,sst-5,int8,dense,roberta.encoder.layer.22.intermediate.dense.weight,3e-06,167.68373885742054,0.01091922514619883,12.968143451607729,0.11919417930477451,0.0043859649122807015,0.01091922514619883,0.0,0.9890807748538012,0.01091922514619883,0.0,0.001718187435464704
roberta-large,sst-5,int8,dense,roberta.encoder.layer.22.output.dense.weight,3e-06,40.916742190836594,0.003472222222222222,6.059819008321389,0.08345356431437889,0.01023391812865497,0.003472222222222222,0.0,0.9965277777777778,0.003472222222222222,0.0,0.0008250886622994073
roberta-large,sst-5,int8,dense,roberta.encoder.layer.23.attention.self.query.weight,3e-06,151.58909408539452,0.005276864035087719,12.091694935538433,0.08615550581930356,0.0014619883040935672,0.005276864035087719,0.0,0.9947231359649122,0.005276864035087719,0.0,0.0011098712772798834
roberta-large,sst-5,int8,dense,roberta.encoder.layer.23.attention.self.key.weight,3e-06,154.76309750236132,0.005665204678362573,12.278715062462984,0.0922382586333818,0.01023391812865497,0.005665204678362573,0.0,0.9943347953216374,0.005665204678362573,0.0,0.0010732184389449177
roberta-large,sst-5,int8,dense,roberta.encoder.layer.23.attention.self.value.weight,3e-06,98.09648782421766,0.006236293859649123,9.845299952582991,0.08786521161428679,0.014619883040935672,0.006236293859649123,0.0,0.9937637061403509,0.006236293859649123,0.0,0.0011809678998407683
roberta-large,sst-5,int8,dense,roberta.encoder.layer.23.attention.output.dense.weight,3e-06,130.54744848046133,0.00952576754385965,11.396855656297737,0.11754054691486178,0.008771929824561403,0.00952576754385965,0.0,0.9904742324561403,0.00952576754385965,0.0,0.0016322219746951847
roberta-large,sst-5,int8,dense,roberta.encoder.layer.23.intermediate.dense.weight,3e-06,115.58859357194962,0.007858187134502924,10.698125553597679,0.10443807877564368,0.01023391812865497,0.007858187134502924,0.0,0.9921418128654971,0.007858187134502924,0.0,0.0014615121249529509
roberta-large,sst-5,int8,dense,roberta.encoder.layer.23.output.dense.weight,3e-06,166.99311611436394,0.011536001461988304,12.837006478688908,0.1264969688777336,0.011695906432748537,0.011536001461988304,0.0,0.9884639985380117,0.011536001461988304,0.0,0.0017873003918533982
roberta-large,sst-5,int8,dense,lm_head.dense.weight,3e-06,3.0074093326439413,4.5687134502923974e-05,0.25127382149130295,0.10694488650778206,0.005847953216374269,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,7.775328544336217e-05
roberta-large,sst-5,int8,dense,lm_head.decoder.weight,3e-06,245.4730397766094,0.002055921052631579,14.014189002003196,0.06821404076437404,0.01023391812865497,0.002055921052631579,0.0,0.9979440789473685,0.002055921052631579,0.0,0.0004901769316967952
roberta-large,sst-5,int8,dense,roberta.encoder.layer.0.attention.self.query.weight,1e-05,36.11460834458418,0.019005847953216373,6.076023832079431,0.16907092647505087,0.0043859649122807015,0.019005847953216373,0.0,0.9809941520467836,0.019005847953216373,0.0,0.0023340334773961436
roberta-large,sst-5,int8,dense,roberta.encoder.layer.0.attention.self.key.weight,1e-05,24.48167312946851,0.01633315058479532,4.984264523666822,0.1537644651457736,0.0043859649122807015,0.01633315058479532,0.0,0.9836668494152047,0.01633315058479532,0.0,0.0020417163046704454
roberta-large,sst-5,int8,dense,roberta.encoder.layer.0.attention.self.value.weight,1e-05,28.867668265809044,0.020764802631578948,5.439840203080899,0.1767862131875966,0.011695906432748537,0.020764802631578948,0.0,0.979235197368421,0.020764802631578948,0.0,0.0023623891846453297
roberta-large,sst-5,int8,dense,roberta.encoder.layer.0.attention.output.dense.weight,1e-05,23.02852597089768,0.023300438596491228,4.858414740601809,0.17369652408212102,0.013157894736842105,0.023300438596491228,0.0,0.9766995614035088,0.023300438596491228,0.0,0.0018981194695712686
roberta-large,sst-5,int8,dense,roberta.encoder.layer.0.intermediate.dense.weight,1e-05,68.491802188794,0.017955043859649123,8.349142196768014,0.16118040123243055,0.007309941520467836,0.017955043859649123,0.0,0.9820449561403509,0.017955043859649123,0.0,0.0023518756376771544
roberta-large,sst-5,int8,dense,roberta.encoder.layer.0.output.dense.weight,1e-05,51.76712210984915,0.016150402046783627,7.238547988290358,0.15945779645568076,0.008771929824561403,0.016150402046783627,0.0,0.9838495979532164,0.016150402046783627,0.0,0.001971666548992041
roberta-large,sst-5,int8,dense,roberta.encoder.layer.1.attention.self.query.weight,1e-05,48.899977199958414,0.015487938596491228,7.0516585590649505,0.14218831637364246,0.011695906432748537,0.015487938596491228,0.0,0.9845120614035088,0.015487938596491228,0.0,0.0018812079267767402
roberta-large,sst-5,int8,dense,roberta.encoder.layer.1.attention.self.key.weight,1e-05,63.11934776479358,0.011239035087719298,7.987785442364447,0.11898774078553498,0.013157894736842105,0.011239035087719298,0.0,0.9887609649122807,0.011239035087719298,0.0,0.00217582202773251
roberta-large,sst-5,int8,dense,roberta.encoder.layer.1.attention.self.value.weight,1e-05,29.380761667243885,0.026544225146198832,5.511101241665851,0.18640517180382235,0.0043859649122807015,0.026544225146198832,0.0,0.9734557748538012,0.026544225146198832,0.0,0.0024256566807100226
roberta-large,sst-5,int8,dense,roberta.encoder.layer.1.attention.output.dense.weight,1e-05,25.29949638596789,0.02288925438596491,5.075644870755769,0.1811069052282258,0.005847953216374269,0.02288925438596491,0.0,0.9771107456140351,0.02288925438596491,0.0,0.0024259935282278
roberta-large,sst-5,int8,dense,roberta.encoder.layer.1.intermediate.dense.weight,1e-05,58.09885993905414,0.015236659356725146,7.684522521806233,0.14755313541979273,0.008771929824561403,0.015236659356725146,0.0,0.9847633406432749,0.015236659356725146,0.0,0.0018962813282377832
roberta-large,sst-5,int8,dense,roberta.encoder.layer.1.output.dense.weight,1e-05,44.7851201991104,0.015990497076023392,6.739185759547813,0.15770257089445106,0.007309941520467836,0.015990497076023392,0.0,0.9840095029239766,0.015990497076023392,0.0,0.0020229685436769012
roberta-large,sst-5,int8,dense,roberta.encoder.layer.2.attention.self.query.weight,1e-05,51.93094153954911,0.014482821637426901,7.219950140835915,0.14611171168919504,0.013157894736842105,0.014482821637426901,0.0,0.9855171783625731,0.014482821637426901,0.0,0.0018424700223438673
roberta-large,sst-5,int8,dense,roberta.encoder.layer.2.attention.self.key.weight,1e-05,17.643453238529936,0.006076388888888889,4.007188125193081,0.11469035055367573,0.007309941520467836,0.006076388888888889,0.0,0.9939236111111112,0.006076388888888889,0.0,0.001216609634168699
roberta-large,sst-5,int8,dense,roberta.encoder.layer.2.attention.self.value.weight,1e-05,16.861732313647465,0.020376461988304093,4.134303980149977,0.17865628064823558,0.0029239766081871343,0.020376461988304093,0.0,0.9796235380116959,0.020376461988304093,0.0,0.0021085636648904196
roberta-large,sst-5,int8,dense,roberta.encoder.layer.2.attention.output.dense.weight,1e-05,22.47605368320713,0.04504751461988304,4.836802184511836,0.22162226823574743,0.013157894736842105,0.04504751461988304,0.0,0.954952485380117,0.04504751461988304,0.0,0.002526152508882779
roberta-large,sst-5,int8,dense,roberta.encoder.layer.2.intermediate.dense.weight,1e-05,59.628829639705316,0.017955043859649123,7.761247671405801,0.14378007635697065,0.0043859649122807015,0.017955043859649123,0.0,0.9820449561403509,0.017955043859649123,0.0,0.0019810343670064396
roberta-large,sst-5,int8,dense,roberta.encoder.layer.2.output.dense.weight,1e-05,29.028920944699202,0.01114766081871345,5.382223965619246,0.1281463961738557,0.005847953216374269,0.01114766081871345,0.0,0.9888523391812866,0.01114766081871345,0.0,0.0016334145609198207
roberta-large,sst-5,int8,dense,roberta.encoder.layer.3.attention.self.query.weight,1e-05,38.450434515841266,0.013843201754385965,6.232924712846751,0.1260999888941942,0.0043859649122807015,0.013843201754385965,0.0,0.9861567982456141,0.013843201754385965,0.0,0.001956487142154169
roberta-large,sst-5,int8,dense,roberta.encoder.layer.3.attention.self.key.weight,1e-05,39.924976794537976,0.01619608918128655,6.325408276344369,0.16322201669146738,0.005847953216374269,0.01619608918128655,0.0,0.9838039108187134,0.01619608918128655,0.0,0.0020382016914238057
roberta-large,sst-5,int8,dense,roberta.encoder.layer.3.attention.self.value.weight,1e-05,34.054925489044145,0.029034173976608187,5.931496537565219,0.19227186583455838,0.011695906432748537,0.029034173976608187,0.0,0.9709658260233918,0.029034173976608187,0.0,0.0024359451774024717
roberta-large,sst-5,int8,dense,roberta.encoder.layer.3.attention.output.dense.weight,1e-05,36.52747535829602,0.0330546418128655,6.171543155862908,0.21531253985796725,0.008771929824561403,0.0330546418128655,0.0,0.9669453581871345,0.0330546418128655,0.0,0.003077733903226774
roberta-large,sst-5,int8,dense,roberta.encoder.layer.3.intermediate.dense.weight,1e-05,40.833157447615655,0.014322916666666666,6.406928476160643,0.14309288648569793,0.0029239766081871343,0.014322916666666666,0.0,0.9856770833333334,0.014322916666666666,0.0,0.0018119549981789318
roberta-large,sst-5,int8,dense,roberta.encoder.layer.3.output.dense.weight,1e-05,46.49890304164777,0.017383954678362575,6.870718926194866,0.1461888093852141,0.005847953216374269,0.017383954678362575,0.0,0.9826160453216374,0.017383954678362575,0.0,0.0021821121245626665
roberta-large,sst-5,int8,dense,roberta.encoder.layer.4.attention.self.query.weight,1e-05,38.836010887614506,0.016424524853801168,6.279715166398457,0.16388686515171302,0.01023391812865497,0.016424524853801168,0.0,0.9835754751461988,0.016424524853801168,0.0,0.0018826573501184317
roberta-large,sst-5,int8,dense,roberta.encoder.layer.4.attention.self.key.weight,1e-05,36.50425367509489,0.01870888157894737,6.110433384631757,0.18025474359805793,0.008771929824561403,0.01870888157894737,0.0,0.9812911184210527,0.01870888157894737,0.0,0.0021867105146241186
roberta-large,sst-5,int8,dense,roberta.encoder.layer.4.attention.self.value.weight,1e-05,26.571365778929472,0.01756670321637427,5.201202698802683,0.15350539269438704,0.0043859649122807015,0.01756670321637427,0.0,0.9824332967836257,0.01756670321637427,0.0,0.002173028457849669
roberta-large,sst-5,int8,dense,roberta.encoder.layer.4.attention.output.dense.weight,1e-05,25.946725741744025,0.027161001461988302,5.195743580891191,0.20816643395315326,0.0014619883040935672,0.027161001461988302,0.0,0.9728389985380117,0.027161001461988302,0.0,0.0025319565937885814
roberta-large,sst-5,int8,dense,roberta.encoder.layer.4.intermediate.dense.weight,1e-05,49.539524500694505,0.016698647660818713,7.101914026647307,0.15173317671229658,0.011695906432748537,0.016698647660818713,0.0,0.9833013523391813,0.016698647660818713,0.0,0.0019566177048154594
roberta-large,sst-5,int8,dense,roberta.encoder.layer.4.output.dense.weight,1e-05,41.76120724083421,0.017772295321637425,6.528953530603961,0.16675514176696613,0.013157894736842105,0.017772295321637425,0.0,0.9822277046783626,0.017772295321637425,0.0,0.0021262899372364217
roberta-large,sst-5,int8,dense,roberta.encoder.layer.5.attention.self.query.weight,1e-05,32.140098377195464,0.015693530701754384,5.719795618298762,0.15044700379835038,0.0014619883040935672,0.015693530701754384,0.0,0.9843064692982456,0.015693530701754384,0.0,0.0018405823475603762
roberta-large,sst-5,int8,dense,roberta.encoder.layer.5.attention.self.key.weight,1e-05,46.11322353301938,0.02035361842105263,6.8578306005948635,0.16875159614161475,0.0043859649122807015,0.02035361842105263,0.0,0.9796463815789473,0.02035361842105263,0.0,0.002465277808022571
roberta-large,sst-5,int8,dense,roberta.encoder.layer.5.attention.self.value.weight,1e-05,28.956725932232786,0.016904239766081873,5.431924058569054,0.16479599382552962,0.008771929824561403,0.016904239766081873,0.0,0.9830957602339181,0.016904239766081873,0.0,0.002116783759312452
roberta-large,sst-5,int8,dense,roberta.encoder.layer.5.attention.output.dense.weight,1e-05,29.684477382359,0.027617872807017545,5.544647941810119,0.18925713382205583,0.007309941520467836,0.027617872807017545,0.0,0.9723821271929824,0.027617872807017545,0.0,0.0026168949571048965
roberta-large,sst-5,int8,dense,roberta.encoder.layer.5.intermediate.dense.weight,1e-05,44.96826436297844,0.017086988304093567,6.75220448384353,0.15127245214783436,0.01023391812865497,0.017086988304093567,0.0,0.9829130116959064,0.017086988304093567,0.0,0.0018494975982060427
roberta-large,sst-5,int8,dense,roberta.encoder.layer.5.output.dense.weight,1e-05,28.1114249856264,0.012541118421052632,5.326493802681287,0.14488545018261678,0.01023391812865497,0.012541118421052632,0.0,0.9874588815789473,0.012541118421052632,0.0,0.0018150719487308327
roberta-large,sst-5,int8,dense,roberta.encoder.layer.6.attention.self.query.weight,1e-05,56.22324143859844,0.015602156432748537,7.5422664652050715,0.14535412742666937,0.0043859649122807015,0.015602156432748537,0.0,0.9843978435672515,0.015602156432748537,0.0,0.0023858976105196766
roberta-large,sst-5,int8,dense,roberta.encoder.layer.6.attention.self.key.weight,1e-05,22.531392300558082,0.010439510233918129,4.7021398250727975,0.12982621512970402,0.01023391812865497,0.010439510233918129,0.0,0.9895604897660819,0.010439510233918129,0.0,0.0015950253960887153
roberta-large,sst-5,int8,dense,roberta.encoder.layer.6.attention.self.value.weight,1e-05,41.14495675536801,0.023140533625730993,6.512197966695869,0.1899619580341995,0.008771929824561403,0.023140533625730993,0.0,0.976859466374269,0.023140533625730993,0.0,0.002388879688907249
roberta-large,sst-5,int8,dense,roberta.encoder.layer.6.attention.output.dense.weight,1e-05,26.03072219875124,0.025995979532163743,5.182655743778768,0.1980415002840013,0.0043859649122807015,0.025995979532163743,0.0,0.9740040204678363,0.025995979532163743,0.0,0.002375870941006562
