model,task,precision,perturbation_mode,layer,h,A_uniform,p_active,V_norm,V_align,p_clip,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,relative_disp_layer
roberta-large,sst-5,int8,dense,roberta.encoder.layer.10.attention.self.value.weight,0.0001,1.9484217957582948,0.2176771365960555,1.6985602145353298,0.5699234216209644,0.006574141709276844,0.21822498173849525,0.0,0.7823228634039445,0.21712929145361579,0.000547845142439737,0.006939671763044122
roberta-large,sst-5,int8,dense,roberta.encoder.layer.10.attention.output.dense.weight,0.0001,1.7164440078048284,0.23721694667640614,1.6365033004150535,0.5988160117420402,0.006574141709276844,0.23785609934258584,0.0,0.7627830533235939,0.23657779401022644,0.0006391526661796933,0.007212822063666264
roberta-large,sst-5,int8,dense,roberta.encoder.layer.10.intermediate.dense.weight,0.0001,2.8802800766926824,0.15193571950328708,1.9466360996234569,0.49080649674906335,0.004474068663257853,0.15202702702702703,0.0,0.8480642804967129,0.15184441197954712,9.130752373995617e-05,0.006072706816311682
roberta-large,sst-5,int8,dense,roberta.encoder.layer.10.output.dense.weight,0.0001,2.205674741907701,0.1945763330898466,1.7753705683367658,0.5479087785705671,0.009495982468955442,0.19475894813732653,0.0,0.8054236669101534,0.1943937180423667,0.00018261504747991235,0.00731324462954512
roberta-large,sst-5,int8,dense,roberta.encoder.layer.11.attention.self.query.weight,0.0001,3.7646375719067153,0.14052227903579254,2.188877763053442,0.46222122947079214,0.01095690284879474,0.14052227903579254,0.0,0.8594777209642075,0.14052227903579254,0.0,0.005965476922535182
roberta-large,sst-5,int8,dense,roberta.encoder.layer.11.attention.self.key.weight,0.0001,3.3602081414804523,0.13951789627465302,2.06504869979291,0.46094835233522674,0.01168736303871439,0.13951789627465302,0.0,0.860482103725347,0.13951789627465302,0.0,0.005831259966175466
roberta-large,sst-5,int8,dense,roberta.encoder.layer.11.attention.self.value.weight,0.0001,2.195980209097859,0.2064463111760409,1.7897440440678032,0.5605858086573878,0.005113221329437546,0.20662892622352083,0.0,0.793553688823959,0.206263696128561,0.00018261504747991235,0.007080412376605588
roberta-large,sst-5,int8,dense,roberta.encoder.layer.11.attention.output.dense.weight,0.0001,1.728657804227914,0.2321037253469686,1.6388919805953241,0.5964105850304583,0.00739590942293645,0.23219503287070856,0.0,0.7678962746530315,0.23201241782322862,9.130752373995617e-05,0.007827532338354518
roberta-large,sst-5,int8,dense,roberta.encoder.layer.11.intermediate.dense.weight,0.0001,3.1200554590330754,0.18599342585829073,2.06057213871977,0.515494770225979,0.009495982468955442,0.18599342585829073,0.0,0.8140065741417093,0.18599342585829073,0.0,0.0069836807958471225
roberta-large,sst-5,int8,dense,roberta.encoder.layer.11.output.dense.weight,0.0001,2.355008691561925,0.1968590211833455,1.8312869114105075,0.5457571840986025,0.007304601899196494,0.19695032870708545,0.0,0.8031409788166545,0.19676771365960555,9.130752373995617e-05,0.007684110458620831
roberta-large,sst-5,int8,dense,roberta.encoder.layer.12.attention.self.query.weight,0.0001,3.383008650723882,0.14892257121986852,2.082063632751031,0.46865262460383966,0.009495982468955442,0.14892257121986852,0.0,0.8510774287801315,0.14892257121986852,0.0,0.006048190745892203
roberta-large,sst-5,int8,dense,roberta.encoder.layer.12.attention.self.key.weight,0.0001,3.555125501586903,0.14673119065010956,2.134448423241903,0.4684249679004511,0.007304601899196494,0.14673119065010956,0.0,0.8532688093498905,0.14673119065010956,0.0,0.006501340854970718
roberta-large,sst-5,int8,dense,roberta.encoder.layer.12.attention.self.value.weight,0.0001,2.2944209352060136,0.20133308984660336,1.8173899142480163,0.5527013628885333,0.005843681519357195,0.20142439737034332,0.0,0.7986669101533966,0.2012417823228634,9.130752373995617e-05,0.006678805232173136
roberta-large,sst-5,int8,dense,roberta.encoder.layer.12.attention.output.dense.weight,0.0001,1.739035559554588,0.22890796201607014,1.6383577594196457,0.5936949354940254,0.008035062089116142,0.22927319211102995,0.0,0.7710920379839299,0.2285427319211103,0.0003652300949598247,0.007483228014095989
roberta-large,sst-5,int8,dense,roberta.encoder.layer.12.intermediate.dense.weight,0.0001,2.875750197788521,0.18288897005113222,1.9917009956027978,0.5251479954019804,0.010226442658875092,0.18288897005113222,0.0,0.8171110299488678,0.18288897005113222,0.0,0.006695399198090689
roberta-large,sst-5,int8,dense,roberta.encoder.layer.12.output.dense.weight,0.0001,2.434161514904062,0.1943937180423667,1.8517837054090056,0.538582535000053,0.006574141709276844,0.1943937180423667,0.0,0.8056062819576333,0.1943937180423667,0.0,0.0076054415265848115
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.attention.self.query.weight,0.0001,3.667246158642672,0.15467494521548575,2.178416778837238,0.477020616909364,0.005843681519357195,0.15467494521548575,0.0,0.8453250547845143,0.15467494521548575,0.0,0.006365612377012656
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.attention.self.key.weight,0.0001,3.557667945138482,0.14527027027027026,2.1363191664616723,0.4690601603631192,0.009495982468955442,0.14527027027027026,0.0,0.8547297297297297,0.14527027027027026,0.0,0.006078637370058965
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.attention.self.value.weight,0.0001,2.2371220146350894,0.18243243243243243,1.7708056464433555,0.5359146040746379,0.008035062089116142,0.18252373995617238,0.0,0.8175675675675675,0.18234112490869248,9.130752373995617e-05,0.006455321077086733
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.attention.output.dense.weight,0.0001,1.9177477335568243,0.22863403944485025,1.718877163244946,0.5918095550537203,0.007304601899196494,0.22909057706355004,0.0,0.7713659605551497,0.2281775018261505,0.0004565376186997809,0.007674671099024599
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.intermediate.dense.weight,0.0001,2.7938759105555997,0.17531044558071585,1.9462433261693999,0.5119760259610776,0.004382761139517896,0.17531044558071585,0.0,0.8246895544192842,0.17531044558071585,0.0,0.006232164615869079
roberta-large,sst-5,int8,dense,roberta.encoder.layer.13.output.dense.weight,0.0001,2.4747506504797916,0.1908327246165084,1.867328059777231,0.5390179306455111,0.01095690284879474,0.19101533966398831,0.0,0.8091672753834916,0.19065010956902848,0.00018261504747991235,0.007050726761565611
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.self.query.weight,0.0001,2.956274692094226,0.1251826150474799,1.9179757896777272,0.44942637944859315,0.010226442658875092,0.1251826150474799,0.0,0.87481738495252,0.1251826150474799,0.0,0.005262017491588572
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.self.key.weight,0.0001,3.175409121476318,0.13659605551497445,2.0048821303891287,0.4595904819070603,0.006574141709276844,0.13659605551497445,0.0,0.8634039444850256,0.13659605551497445,0.0,0.005867969111159427
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.self.value.weight,0.0001,2.659953114380147,0.18407596785975164,1.9200863510725659,0.5275966452431717,0.011778670562454347,0.18425858290723154,0.0,0.8159240321402483,0.18389335281227173,0.00018261504747991235,0.0067912851161290545
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.attention.output.dense.weight,0.0001,1.8732472671196978,0.20516800584368153,1.6710291312449383,0.5739192154764259,0.013148283418553688,0.2054419284149014,0.0,0.7948319941563184,0.20489408327246164,0.0002739225712198685,0.007039539691258412
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.intermediate.dense.weight,0.0001,2.929140119628064,0.17941928414901387,1.9820769857364415,0.5044066318490398,0.004382761139517896,0.17941928414901387,0.0,0.8205807158509861,0.17941928414901387,0.0,0.006652795438065614
roberta-large,sst-5,int8,dense,roberta.encoder.layer.14.output.dense.weight,0.0001,2.570363915608991,0.19905040175310446,1.8936203491301478,0.5329092219473841,0.006574141709276844,0.19905040175310446,0.0,0.8009495982468955,0.19905040175310446,0.0,0.00769239564223974
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.self.query.weight,0.0001,3.1840473642037623,0.1352264426588751,1.9968598623662486,0.4514290193395785,0.008035062089116142,0.1352264426588751,0.0,0.8647735573411249,0.1352264426588751,0.0,0.00561015781067497
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.self.key.weight,0.0001,3.4589972701055083,0.16024470416362308,2.1263321744321946,0.48460178091780653,0.009495982468955442,0.16024470416362308,0.0,0.8397552958363769,0.16024470416362308,0.0,0.006618176075956933
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.self.value.weight,0.0001,2.5064582093281866,0.17859751643535426,1.856575761077215,0.5225560923174444,0.005113221329437546,0.17859751643535426,0.0,0.8214024835646457,0.17859751643535426,0.0,0.006506245590925174
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.attention.output.dense.weight,0.0001,1.7926665603509835,0.2194119795471147,1.656867918573027,0.5888555824746179,0.007304601899196494,0.21968590211833455,0.0,0.7805880204528853,0.2191380569758948,0.0002739225712198685,0.007327597748263549
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.intermediate.dense.weight,0.0001,2.5809985258684582,0.18407596785975164,1.9011513877785933,0.5348104998985264,0.008765522279035792,0.18425858290723154,0.0,0.8159240321402483,0.18389335281227173,0.00018261504747991235,0.006921944955152891
roberta-large,sst-5,int8,dense,roberta.encoder.layer.15.output.dense.weight,0.0001,2.3678515393684947,0.21137691745799853,1.840615026311843,0.5484896001318612,0.008035062089116142,0.21137691745799853,0.0,0.7886230825420014,0.21137691745799853,0.0,0.008151779968253722
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.self.query.weight,0.0001,3.5734735092021785,0.1468224981738495,2.1369063481130093,0.465597454337615,0.005843681519357195,0.1468224981738495,0.0,0.8531775018261505,0.1468224981738495,0.0,0.006093295297762553
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.self.key.weight,0.0001,3.3702545879858503,0.1466398831263696,2.083495237550408,0.4725325645290471,0.005113221329437546,0.1466398831263696,0.0,0.8533601168736303,0.1466398831263696,0.0,0.006242319426064857
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.self.value.weight,0.0001,2.321093903173967,0.20115047479912346,1.8241712337669445,0.5496353204216684,0.010226442658875092,0.20115047479912346,0.0,0.7988495252008766,0.20115047479912346,0.0,0.006820389791063043
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.attention.output.dense.weight,0.0001,1.869174890543003,0.23758217677136595,1.6978191550549246,0.5929291542315369,0.005113221329437546,0.23767348429510593,0.0,0.762417823228634,0.237490869247626,9.130752373995617e-05,0.007888070787071778
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.intermediate.dense.weight,0.0001,2.4981482684005205,0.16426223520818115,1.8178235338841373,0.4964811432315954,0.009495982468955442,0.16444485025566108,0.0,0.8357377647918188,0.16407962016070124,0.00018261504747991235,0.006271496159559508
roberta-large,sst-5,int8,dense,roberta.encoder.layer.16.output.dense.weight,0.0001,2.155414321164721,0.21575967859751644,1.7828947771412862,0.5674557400776741,0.009495982468955442,0.2158509861212564,0.0,0.7842403214024836,0.21566837107377648,9.130752373995617e-05,0.006954120973148897
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.self.query.weight,0.0001,3.522412125143796,0.1443571950328707,2.137468247623624,0.4787501552383254,0.005843681519357195,0.1443571950328707,0.0,0.8556428049671293,0.1443571950328707,0.0,0.006417327192153056
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.self.key.weight,0.0001,3.7215057270866403,0.14800949598246896,2.1876649042327085,0.4720707205461428,0.008765522279035792,0.14800949598246896,0.0,0.8519905040175311,0.14800949598246896,0.0,0.006589939396606495
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.self.value.weight,0.0001,2.4091268007578743,0.19055880204528852,1.839399066450612,0.5363187181355908,0.006117604090577064,0.19055880204528852,0.0,0.8094411979547115,0.19055880204528852,0.0,0.006743664081456936
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.attention.output.dense.weight,0.0001,1.905686328821098,0.22361212563915267,1.6931224514619214,0.5789443752173385,0.008035062089116142,0.22370343316289262,0.0,0.7763878743608473,0.22352081811541272,9.130752373995617e-05,0.006855571105253567
roberta-large,sst-5,int8,dense,roberta.encoder.layer.17.intermediate.dense.weight,0.0001,2.745655281092747,0.19859386413440466,1.9671162198179672,0.5393259640265725,0.007304601899196494,0.19859386413440466,0.0,0.8014061358655953,0.19859386413440466,0.0,0.007050144703715305
