step,loss_plus,loss_minus,train_loss,d_h,d_g,update_scalar,update_scalar_source,fd_true_error,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
46,0.68896484375,0.70556640625,0.697265625,-8.30078125,,-8.30078125,finite_difference,,True,0.04949532583451219,0.45083165168762207,True,,,False
47,0.8427734375,0.90283203125,0.872802734375,-30.029296875,,-30.029296875,finite_difference,,True,0.17907048493687008,0.44521594047546387,True,,,False
48,0.74951171875,0.771484375,0.760498046875,-10.986328125,,-10.986328125,finite_difference,,True,0.06550766119430185,0.4392666816711426,True,,,False
49,0.7431640625,0.6875,0.71533203125,27.83203125,,27.83203125,finite_difference,,True,0.16599862568285143,0.4445035457611084,True,,,False
50,0.69921875,0.8037109375,0.75146484375,-52.24609375,,-52.24609375,finite_difference,,True,0.31157525333804875,0.46015024185180664,True,,,False
51,0.6728515625,0.68115234375,0.677001953125,-4.150390625,,-4.150390625,finite_difference,,True,0.024749958907925328,0.42525339126586914,True,,,False
52,0.71826171875,0.7236328125,0.720947265625,-2.685546875,,-2.685546875,finite_difference,,True,0.016015159283959447,0.450728178024292,True,,,False
53,0.64013671875,0.6083984375,0.624267578125,15.869140625,,15.869140625,finite_difference,,True,0.09463780834543964,0.4333670139312744,True,,,False
54,0.69189453125,0.771484375,0.731689453125,-39.794921875,,-39.794921875,finite_difference,,True,0.23730005937761847,0.43602561950683594,True,,,False
55,0.7119140625,0.6943359375,0.703125,8.7890625,,8.7890625,finite_difference,,True,0.052404178380826144,0.4337155818939209,True,,,False
56,0.69970703125,0.71728515625,0.70849609375,-8.7890625,,-8.7890625,finite_difference,,True,0.0524132500258763,0.43200254440307617,True,,,False
57,0.68798828125,0.67333984375,0.6806640625,7.32421875,,7.32421875,finite_difference,,True,0.043678903398732434,0.43913841247558594,True,,,False
58,0.7265625,0.71337890625,0.719970703125,6.591796875,,6.591796875,finite_difference,,True,0.039310407110397,0.45462918281555176,True,,,False
59,0.798828125,0.71630859375,0.757568359375,41.259765625,,41.259765625,finite_difference,,True,0.24607401739237678,0.4381117820739746,True,,,False
60,0.6982421875,0.7119140625,0.705078125,-6.8359375,,-6.8359375,finite_difference,,True,0.04077089542787973,0.42438530921936035,True,,,False
61,0.6982421875,0.75146484375,0.724853515625,-26.611328125,,-26.611328125,finite_difference,,True,0.1587197837618146,0.442882776260376,True,,,False
62,0.6767578125,0.7119140625,0.6943359375,-17.578125,,-17.578125,finite_difference,,True,0.1048039789507192,0.43343281745910645,True,,,False
63,0.673828125,0.7109375,0.6923828125,-18.5546875,,-18.5546875,finite_difference,,True,0.11064631311640483,0.4308617115020752,True,,,False
64,0.70703125,0.75048828125,0.728759765625,-21.728515625,,-21.728515625,finite_difference,,True,0.1295718465623933,0.43877077102661133,True,,,False
65,0.701171875,0.70166015625,0.701416015625,-0.244140625,,-0.244140625,finite_difference,,True,0.0014557176959441348,0.4445068836212158,True,,,False
66,0.6943359375,0.70068359375,0.697509765625,-3.173828125,,-3.173828125,finite_difference,,True,0.018931643776620204,0.44423890113830566,True,,,False
67,0.7265625,0.7021484375,0.71435546875,12.20703125,,12.20703125,finite_difference,,True,0.07279546171460069,0.45070481300354004,True,,,False
68,0.771484375,0.68408203125,0.727783203125,43.701171875,,43.701171875,finite_difference,,True,0.26060407933576035,0.45754003524780273,True,,,False
69,0.708984375,0.724609375,0.716796875,-7.8125,,-7.8125,finite_difference,,True,0.046590308758889865,0.42617344856262207,True,,,False
70,0.73681640625,0.78076171875,0.7587890625,-21.97265625,,-21.97265625,finite_difference,,True,0.13102052442644546,0.44818544387817383,True,,,False
71,0.69921875,0.6796875,0.689453125,9.765625,,9.765625,finite_difference,,True,0.058237681574213045,0.42315101623535156,True,,,False
72,0.5048828125,0.31884765625,0.411865234375,93.017578125,,93.017578125,finite_difference,,True,0.5546182553450556,0.35796189308166504,True,,,False
73,0.72509765625,0.68798828125,0.70654296875,18.5546875,,18.5546875,finite_difference,,True,0.11067504070271267,0.453916072845459,True,,,False
74,0.740234375,0.65234375,0.6962890625,43.9453125,,43.9453125,finite_difference,,True,0.2620834082870658,0.4360010623931885,True,,,False
75,0.71875,0.74658203125,0.732666015625,-13.916015625,,-13.916015625,finite_difference,,True,0.0830062253963043,0.4378852844238281,True,,,False
76,0.796875,0.72021484375,0.758544921875,38.330078125,,38.330078125,finite_difference,,True,0.22857298472247098,0.46204185485839844,True,,,False
77,0.76318359375,0.6767578125,0.719970703125,43.212890625,,43.212890625,finite_difference,,True,0.25768078150032453,0.43942904472351074,True,,,False
78,0.72705078125,0.787109375,0.757080078125,-30.029296875,,-30.029296875,finite_difference,,True,0.17903565446131525,0.44037508964538574,True,,,False
79,0.72900390625,0.70947265625,0.71923828125,9.765625,,9.765625,finite_difference,,True,0.05823376198261702,0.4262681007385254,True,,,False
80,0.7822265625,0.76611328125,0.774169921875,8.056640625,,8.056640625,finite_difference,,True,0.04804852810968187,0.4447808265686035,True,,,False
81,0.77783203125,0.70458984375,0.7412109375,36.62109375,,36.62109375,finite_difference,,True,0.21838278740004424,0.43873047828674316,True,,,False
82,0.7138671875,0.71826171875,0.716064453125,-2.197265625,,-2.197265625,finite_difference,,True,0.01310588240333909,0.44017529487609863,True,,,False
83,0.6796875,0.69873046875,0.689208984375,-9.521484375,,-9.521484375,finite_difference,,True,0.05678218333306048,0.4298207759857178,True,,,False
84,0.7216796875,0.71923828125,0.720458984375,1.220703125,,1.220703125,finite_difference,,True,0.0072799757619275525,0.4425380229949951,True,,,False
85,0.7744140625,0.70068359375,0.737548828125,36.865234375,,36.865234375,finite_difference,,True,0.21984253072909665,0.4432485103607178,True,,,False
86,0.7138671875,0.70849609375,0.711181640625,2.685546875,,2.685546875,finite_difference,,True,0.016017061477043064,0.42601656913757324,True,,,False
87,0.671875,0.67626953125,0.674072265625,-2.197265625,,-2.197265625,finite_difference,,True,0.013103651237142463,0.42456793785095215,True,,,False
88,0.74951171875,0.69921875,0.724365234375,25.146484375,,25.146484375,finite_difference,,True,0.1499250227217245,0.445267915725708,True,,,False
89,0.7109375,0.71484375,0.712890625,-1.953125,,-1.953125,finite_difference,,True,0.01164536634859544,0.43346452713012695,True,,,False
90,0.71337890625,0.7333984375,0.723388671875,-10.009765625,,-10.009765625,finite_difference,,True,0.05969587850575693,0.4247298240661621,True,,,False
91,0.6923828125,0.716796875,0.70458984375,-12.20703125,,-12.20703125,finite_difference,,True,0.07280066866699808,0.4250028133392334,True,,,False
92,0.7158203125,0.77197265625,0.743896484375,-28.076171875,,-28.076171875,finite_difference,,True,0.16746092975860663,0.43626832962036133,True,,,False
93,0.71533203125,0.712890625,0.714111328125,1.220703125,,1.220703125,finite_difference,,True,0.007280057982588655,0.44631075859069824,True,,,False
94,0.904296875,0.73095703125,0.817626953125,86.669921875,,86.669921875,finite_difference,,True,0.5168818084112219,0.43337416648864746,True,,,False
95,0.7548828125,0.783203125,0.76904296875,-14.16015625,,-14.16015625,finite_difference,,True,0.08446866955692024,0.42664384841918945,True,,,False
96,0.68408203125,0.73193359375,0.7080078125,-23.92578125,,-23.92578125,finite_difference,,True,0.14268174407286605,0.4353518486022949,True,,,False
97,0.7529296875,0.70703125,0.72998046875,22.94921875,,22.94921875,finite_difference,,True,0.13685938825665775,0.46242594718933105,True,,,False
98,0.82470703125,0.69677734375,0.7607421875,63.96484375,,63.96484375,finite_difference,,True,0.3814725071024587,0.4232032299041748,True,,,False
99,0.7734375,0.69482421875,0.734130859375,39.306640625,,39.306640625,finite_difference,,True,0.23438466544715045,0.4195897579193115,True,,,False
100,0.7041015625,0.63525390625,0.669677734375,34.423828125,,34.423828125,finite_difference,,True,0.20530118817918688,0.4403343200683594,True,,,False
101,0.69677734375,0.73388671875,0.71533203125,-18.5546875,,-18.5546875,finite_difference,,True,0.11066868702626688,0.6023249626159668,True,,,False
102,0.724609375,0.73388671875,0.729248046875,-4.638671875,,-4.638671875,finite_difference,,True,0.027665187814161652,0.43147802352905273,True,,,False
103,0.7197265625,0.68896484375,0.704345703125,15.380859375,,15.380859375,finite_difference,,True,0.09171628470635265,0.43663716316223145,True,,,False
104,0.68701171875,0.69677734375,0.69189453125,-4.8828125,,-4.8828125,finite_difference,,True,0.029117299810929493,0.4256327152252197,True,,,False
105,0.6455078125,0.6494140625,0.6474609375,-1.953125,,-1.953125,finite_difference,,True,0.011649050942532267,0.4413442611694336,True,,,False
106,0.71435546875,0.70703125,0.710693359375,3.662109375,,3.662109375,finite_difference,,True,0.021840275862180836,0.4295387268066406,True,,,False
107,0.74755859375,0.68212890625,0.71484375,32.71484375,,32.71484375,finite_difference,,True,0.19507553494050853,0.43664979934692383,True,,,False
108,1.1630859375,0.7001953125,0.931640625,231.4453125,,231.4453125,finite_difference,,True,1.3802408042316832,0.3577880859375,True,,,False
109,0.72509765625,0.6943359375,0.709716796875,15.380859375,,15.380859375,finite_difference,,True,0.0917156943087879,0.4453396797180176,True,,,False
110,0.68603515625,0.7939453125,0.739990234375,-53.955078125,,-53.955078125,finite_difference,,True,0.32178040693955257,0.434126615524292,True,,,False
111,0.70654296875,0.75830078125,0.732421875,-25.87890625,,-25.87890625,finite_difference,,True,0.1543352458820255,0.4309680461883545,True,,,False
112,0.72314453125,0.69677734375,0.7099609375,13.18359375,,13.18359375,finite_difference,,True,0.07861144830106738,0.46487903594970703,True,,,False
113,0.73486328125,0.74267578125,0.73876953125,-3.90625,,-3.90625,finite_difference,,True,0.02329606445155678,0.4232594966888428,True,,,False
114,0.74658203125,0.697265625,0.721923828125,24.658203125,,24.658203125,finite_difference,,True,0.14707950162888764,0.4481673240661621,True,,,False
115,0.650390625,0.65869140625,0.654541015625,-4.150390625,,-4.150390625,finite_difference,,True,0.02474907535173888,0.4357290267944336,True,,,False
116,0.77099609375,0.80712890625,0.7890625,-18.06640625,,-18.06640625,finite_difference,,True,0.10775608255306036,0.4244954586029053,True,,,False
117,0.77099609375,0.71630859375,0.74365234375,27.34375,,27.34375,finite_difference,,True,0.16306719562881916,0.4266970157623291,True,,,False
118,0.73876953125,0.70556640625,0.72216796875,16.6015625,,16.6015625,finite_difference,,True,0.09900451789331921,0.4442563056945801,True,,,False
119,0.751953125,0.72705078125,0.739501953125,12.451171875,,12.451171875,finite_difference,,True,0.07425582103480957,0.4567539691925049,True,,,False
120,0.71533203125,0.69189453125,0.70361328125,11.71875,,11.71875,finite_difference,,True,0.06989447453836915,0.42723917961120605,True,,,False
121,0.65478515625,0.6552734375,0.655029296875,-0.244140625,,-0.244140625,finite_difference,,True,0.0014558324864895394,0.45069265365600586,True,,,False
122,0.70361328125,0.7529296875,0.728271484375,-24.658203125,,-24.658203125,finite_difference,,True,0.1470877456878402,0.44728755950927734,True,,,False
123,0.8173828125,0.70556640625,0.761474609375,55.908203125,,55.908203125,finite_difference,,True,0.33344726187017387,0.42218828201293945,True,,,False
124,0.66064453125,0.7841796875,0.722412109375,-61.767578125,,-61.767578125,finite_difference,,True,0.36837389846843444,0.44940829277038574,True,,,False
125,0.67626953125,0.7001953125,0.688232421875,-11.962890625,,-11.962890625,finite_difference,,True,0.07133684975900464,0.4191627502441406,True,,,False
126,0.7548828125,0.7060546875,0.73046875,24.4140625,,24.4140625,finite_difference,,True,0.14560383688923134,0.43067145347595215,True,,,False
127,0.72265625,0.6787109375,0.70068359375,21.97265625,,21.97265625,finite_difference,,True,0.1310117127471399,0.458925724029541,True,,,False
128,0.703125,0.8291015625,0.76611328125,-62.98828125,,-62.98828125,finite_difference,,True,0.37561496208360085,0.4401254653930664,True,,,False
129,0.6767578125,0.87353515625,0.775146484375,-98.388671875,,-98.388671875,finite_difference,,True,0.586749079502221,0.4394052028656006,True,,,False
130,0.65283203125,0.74658203125,0.69970703125,-46.875,,-46.875,finite_difference,,True,0.279578529530089,0.4475114345550537,True,,,False
131,0.70166015625,0.78076171875,0.7412109375,-39.55078125,,-39.55078125,finite_difference,,True,0.2358506033160302,0.42859911918640137,True,,,False
132,0.705078125,0.69873046875,0.701904296875,3.173828125,,3.173828125,finite_difference,,True,0.01892817890325107,0.4292266368865967,True,,,False
133,0.70849609375,0.71630859375,0.71240234375,-3.90625,,-3.90625,finite_difference,,True,0.023290554044550882,0.43734049797058105,True,,,False
134,0.6787109375,0.6572265625,0.66796875,10.7421875,,10.7421875,finite_difference,,True,0.06406069335672313,0.439441442489624,True,,,False
135,0.75634765625,0.69677734375,0.7265625,29.78515625,,29.78515625,finite_difference,,True,0.17763175141564275,0.44037699699401855,True,,,False
136,0.72314453125,0.74072265625,0.73193359375,-8.7890625,,-8.7890625,finite_difference,,True,0.052417679648405095,0.4474306106567383,True,,,False
137,0.7392578125,0.71630859375,0.727783203125,11.474609375,,11.474609375,finite_difference,,True,0.06842674592668352,0.420635461807251,True,,,False
138,0.736328125,0.71630859375,0.726318359375,10.009765625,,10.009765625,finite_difference,,True,0.0596973517332235,0.4254424571990967,True,,,False
139,0.7626953125,0.74462890625,0.753662109375,9.033203125,,9.033203125,finite_difference,,True,0.05387500037180907,0.4254457950592041,True,,,False
140,0.68017578125,0.69482421875,0.6875,-7.32421875,,-7.32421875,finite_difference,,True,0.04367450561509644,0.4366297721862793,True,,,False
141,0.67578125,0.69580078125,0.685791015625,-10.009765625,,-10.009765625,finite_difference,,True,0.05969435186114019,0.4317624568939209,True,,,False
142,0.69384765625,0.69287109375,0.693359375,0.48828125,,0.48828125,finite_difference,,True,0.0029124306115969356,0.44782233238220215,True,,,False
143,0.728515625,0.681640625,0.705078125,23.4375,,23.4375,finite_difference,,True,0.1397716806464747,0.4237346649169922,True,,,False
144,0.89892578125,1.166015625,1.032470703125,-133.544921875,,-133.544921875,finite_difference,,True,0.7962859950983664,0.3571608066558838,True,,,False
145,0.673828125,0.6806640625,0.67724609375,-3.41796875,,-3.41796875,finite_difference,,True,0.020386771036599933,0.43094682693481445,True,,,False
146,0.71240234375,0.677734375,0.695068359375,17.333984375,,17.333984375,finite_difference,,True,0.10335393196160006,0.42712950706481934,True,,,False
147,0.74755859375,0.7060546875,0.726806640625,20.751953125,,20.751953125,finite_difference,,True,0.12375047955772359,0.4184854030609131,True,,,False
148,0.72900390625,0.72021484375,0.724609375,4.39453125,,4.39453125,finite_difference,,True,0.026206306339516424,0.44309425354003906,True,,,False
149,0.75439453125,0.71044921875,0.732421875,21.97265625,,21.97265625,finite_difference,,True,0.13102449289038498,0.46447324752807617,True,,,False
150,0.73046875,0.69140625,0.7109375,19.53125,,19.53125,finite_difference,,True,0.11649015036370616,0.42923760414123535,True,,,False
151,0.70751953125,0.6826171875,0.695068359375,12.451171875,,12.451171875,finite_difference,,True,0.07425640481280699,0.45058250427246094,True,,,False
152,0.7412109375,0.6845703125,0.712890625,28.3203125,,28.3203125,finite_difference,,True,0.16889486617910746,0.4365224838256836,True,,,False
153,0.7451171875,0.7216796875,0.7333984375,11.71875,,11.71875,finite_difference,,True,0.06987853526882684,0.43526721000671387,True,,,False
154,0.67041015625,0.82275390625,0.74658203125,-76.171875,,-76.171875,finite_difference,,True,0.45419777624456903,0.4378831386566162,True,,,False
155,0.7080078125,0.7236328125,0.7158203125,-7.8125,,-7.8125,finite_difference,,True,0.046602432561293435,0.4411616325378418,True,,,False
156,0.7275390625,0.68408203125,0.705810546875,21.728515625,,21.728515625,finite_difference,,True,0.12959227540602788,0.43148064613342285,True,,,False
157,0.74560546875,0.71044921875,0.72802734375,17.578125,,17.578125,finite_difference,,True,0.10482262041849177,0.43431806564331055,True,,,False
158,0.6953125,0.779296875,0.7373046875,-41.9921875,,-41.9921875,finite_difference,,True,0.2503415502958735,0.4331395626068115,True,,,False
159,0.71435546875,0.7041015625,0.709228515625,5.126953125,,5.126953125,finite_difference,,True,0.030573327810719066,0.4426565170288086,True,,,False
160,0.67724609375,0.68017578125,0.6787109375,-1.46484375,,-1.46484375,finite_difference,,True,0.008737161467548663,0.43737268447875977,True,,,False
161,0.69091796875,0.72021484375,0.70556640625,-14.6484375,,-14.6484375,finite_difference,,True,0.08734435970514393,0.4449343681335449,True,,,False
162,0.68701171875,0.68212890625,0.6845703125,2.44140625,,2.44140625,finite_difference,,True,0.014561680252329828,0.425952672958374,True,,,False
163,0.70556640625,0.728515625,0.717041015625,-11.474609375,,-11.474609375,finite_difference,,True,0.06842710778120961,0.4402170181274414,True,,,False
164,0.70068359375,0.69677734375,0.69873046875,1.953125,,1.953125,finite_difference,,True,0.011650398040292227,0.46338486671447754,True,,,False
165,0.69287109375,0.685546875,0.689208984375,3.662109375,,3.662109375,finite_difference,,True,0.021838845181782238,0.432361364364624,True,,,False
166,0.73095703125,0.73046875,0.730712890625,0.244140625,,0.244140625,finite_difference,,True,0.001455861873796508,0.43636608123779297,True,,,False
167,0.6923828125,0.703125,0.69775390625,-5.37109375,,-5.37109375,finite_difference,,True,0.03202853381902975,0.4264206886291504,True,,,False
168,0.70947265625,0.70947265625,0.70947265625,0.0,,0.0,finite_difference,,True,0.0,0.43944334983825684,True,,,False
169,0.69140625,0.68017578125,0.685791015625,5.615234375,,5.615234375,finite_difference,,True,0.033489206849745545,0.42568349838256836,True,,,False
170,0.7001953125,0.76416015625,0.732177734375,-31.982421875,,-31.982421875,finite_difference,,True,0.19070298266684702,0.4151442050933838,True,,,False
171,0.6962890625,0.7314453125,0.7138671875,-17.578125,,-17.578125,finite_difference,,True,0.10483251137300516,0.4297642707824707,True,,,False
172,0.73095703125,0.68994140625,0.71044921875,20.5078125,,20.5078125,finite_difference,,True,0.12228902249460621,0.4432985782623291,True,,,False
173,0.72216796875,0.73828125,0.730224609375,-8.056640625,,-8.056640625,finite_difference,,True,0.048049187650743355,0.42555809020996094,True,,,False
174,0.68115234375,0.7099609375,0.695556640625,-14.404296875,,-14.404296875,finite_difference,,True,0.08589978662281038,0.44130635261535645,True,,,False
175,0.70654296875,0.7138671875,0.710205078125,-3.662109375,,-3.662109375,finite_difference,,True,0.02184220275884562,0.4359760284423828,True,,,False
176,0.69921875,0.69970703125,0.699462890625,-0.244140625,,-0.244140625,finite_difference,,True,0.0014558002003681933,0.4474196434020996,True,,,False
177,0.69970703125,0.7001953125,0.699951171875,-0.244140625,,-0.244140625,finite_difference,,True,0.001455977512402202,0.4291853904724121,True,,,False
178,0.69482421875,0.69189453125,0.693359375,1.46484375,,1.46484375,finite_difference,,True,0.00873667889636006,0.42127037048339844,True,,,False
179,0.7900390625,0.65283203125,0.721435546875,68.603515625,,68.603515625,finite_difference,,True,0.40907683825699354,0.44231247901916504,True,,,False
180,1.36328125,0.7041015625,1.03369140625,329.58984375,,329.58984375,finite_difference,,True,1.9656060149044015,0.35764551162719727,True,,,False
181,0.7197265625,0.69189453125,0.705810546875,13.916015625,,13.916015625,finite_difference,,True,0.08300027983997872,0.436814546585083,True,,,False
182,0.6552734375,0.6875,0.67138671875,-16.11328125,,-16.11328125,finite_difference,,True,0.09608420936840176,0.4500620365142822,True,,,False
183,0.7001953125,0.689453125,0.69482421875,5.37109375,,5.37109375,finite_difference,,True,0.03203178852478833,0.45670008659362793,True,,,False
184,0.7021484375,0.693359375,0.69775390625,4.39453125,,4.39453125,finite_difference,,True,0.026209255374851054,0.4259824752807617,True,,,False
185,0.65576171875,0.69970703125,0.677734375,-21.97265625,,-21.97265625,finite_difference,,True,0.13103721402917118,0.4337029457092285,True,,,False
186,0.67138671875,0.6962890625,0.683837890625,-12.451171875,,-12.451171875,finite_difference,,True,0.07424826983092364,0.44528675079345703,True,,,False
187,0.66259765625,0.65869140625,0.66064453125,1.953125,,1.953125,finite_difference,,True,0.011649308659655971,0.42771387100219727,True,,,False
188,0.681640625,0.673828125,0.677734375,3.90625,,3.90625,finite_difference,,True,0.023294744696934176,0.4280967712402344,True,,,False
189,0.705078125,0.72314453125,0.714111328125,-9.033203125,,-9.033203125,finite_difference,,True,0.05387214933056025,0.4360663890838623,True,,,False
190,0.740234375,0.7041015625,0.72216796875,18.06640625,,18.06640625,finite_difference,,True,0.1077491868508627,0.42354393005371094,True,,,False
191,0.69091796875,0.7333984375,0.712158203125,-21.240234375,,-21.240234375,finite_difference,,True,0.12665625127132227,0.45722103118896484,True,,,False
192,0.7158203125,0.7373046875,0.7265625,-10.7421875,,-10.7421875,finite_difference,,True,0.06407367084512267,0.420180082321167,True,,,False
193,0.76806640625,0.70166015625,0.73486328125,33.203125,,33.203125,finite_difference,,True,0.19800035024369403,0.4419732093811035,True,,,False
194,0.732421875,0.69677734375,0.714599609375,17.822265625,,17.822265625,finite_difference,,True,0.10629207473525688,0.45134806632995605,True,,,False
195,0.6806640625,0.68701171875,0.683837890625,-3.173828125,,-3.173828125,finite_difference,,True,0.018923787681335732,0.4355905055999756,True,,,False
196,0.68896484375,0.70751953125,0.6982421875,-9.27734375,,-9.27734375,finite_difference,,True,0.05531532050401767,0.42852330207824707,True,,,False
197,0.77880859375,0.70703125,0.742919921875,35.888671875,,35.888671875,finite_difference,,True,0.2140230457110494,0.4469163417816162,True,,,False
198,0.703125,0.71337890625,0.708251953125,-5.126953125,,-5.126953125,finite_difference,,True,0.03057291662556639,0.4317336082458496,True,,,False
199,0.83056640625,0.71337890625,0.77197265625,58.59375,,58.59375,finite_difference,,True,0.3494439373464153,0.4358241558074951,True,,,False
