step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
506,1.5849609375,1.5634765625,1.57421875,7.161458333333333,True,0.14464418689790232,0.3864293098449707,True,,,False
507,1.5673828125,1.5361328125,1.5517578125,10.416666666666666,True,0.21038793938284733,0.38727426528930664,True,,,False
508,1.5361328125,1.69921875,1.61767578125,-54.361979166666664,True,1.09798620765907,0.399294376373291,True,,,False
509,1.5947265625,1.5712890625,1.5830078125,7.8125,True,0.1577815555836571,0.3857424259185791,True,,,False
510,1.6484375,1.6025390625,1.62548828125,15.299479166666666,True,0.30899386880459084,0.3845326900482178,True,,,False
511,1.5966796875,1.5693359375,1.5830078125,9.114583333333334,True,0.18410177416983717,0.3979957103729248,True,,,False
512,1.533203125,1.5888671875,1.56103515625,-18.5546875,True,0.3747298533792161,0.3857126235961914,True,,,False
513,1.556640625,1.5712890625,1.56396484375,-4.8828125,True,0.09861831411778002,0.38793373107910156,True,,,False
514,1.6552734375,1.6201171875,1.6376953125,11.71875,True,0.23670095118062656,0.38494133949279785,True,,,False
515,1.5927734375,1.599609375,1.59619140625,-2.2786458333333335,True,0.04602359740700859,0.3903384208679199,True,,,False
516,1.521484375,1.51953125,1.5205078125,0.6510416666666666,True,0.013149332258762162,0.38425183296203613,True,,,False
517,1.673828125,1.587890625,1.630859375,28.645833333333332,True,0.5785872190556947,0.3866899013519287,True,,,False
518,1.5791015625,1.791015625,1.68505859375,-70.63802083333333,True,1.4266622489937761,0.39920926094055176,True,,,False
519,1.6171875,1.61328125,1.615234375,1.3020833333333333,True,0.026298588907847767,0.3889024257659912,True,,,False
520,1.5615234375,1.59375,1.57763671875,-10.7421875,True,0.216959529340706,0.3844897747039795,True,,,False
521,1.5859375,1.619140625,1.6025390625,-11.067708333333334,True,0.2235367446499098,0.3854973316192627,True,,,False
522,1.69140625,1.5703125,1.630859375,40.364583333333336,True,0.8152472979345478,0.39257073402404785,True,,,False
523,1.6240234375,1.970703125,1.79736328125,-115.55989583333333,True,2.3341116682045224,0.38579750061035156,True,,,False
524,1.5712890625,1.5625,1.56689453125,2.9296875,True,0.05916744755212533,0.3857748508453369,True,,,False
525,1.5673828125,1.5654296875,1.56640625,0.6510416666666666,True,0.013149174081780804,0.3905930519104004,True,,,False
526,1.640625,1.4921875,1.56640625,49.479166666666664,True,0.9992792028331907,0.3836691379547119,True,,,False
527,1.689453125,1.5615234375,1.62548828125,42.643229166666664,True,0.8613387951003875,0.38562989234924316,True,,,False
528,1.4970703125,1.4423828125,1.4697265625,18.229166666666668,True,0.3681651521578156,0.39269185066223145,True,,,False
529,1.5302734375,1.5771484375,1.5537109375,-15.625,True,0.315592998798933,0.3867948055267334,True,,,False
530,1.5986328125,1.5771484375,1.587890625,7.161458333333333,True,0.14464661640275453,0.3861081600189209,True,,,False
531,1.59765625,1.54296875,1.5703125,18.229166666666668,True,0.3681887647581454,0.3853020668029785,True,,,False
532,1.4951171875,1.5732421875,1.5341796875,-26.041666666666668,True,0.525966076118016,0.3902294635772705,True,,,False
533,1.484375,1.59375,1.5390625,-36.458333333333336,True,0.7363739986447676,0.38503479957580566,True,,,False
534,1.57421875,1.5634765625,1.56884765625,3.5807291666666665,True,0.07231834136721055,0.385162353515625,True,,,False
535,1.490234375,1.5107421875,1.50048828125,-6.8359375,True,0.13806210286453247,0.3927743434906006,True,,,False
536,1.552734375,1.5634765625,1.55810546875,-3.5807291666666665,True,0.07232295699614702,0.3861508369445801,True,,,False
537,1.6552734375,1.62890625,1.64208984375,8.7890625,True,0.17751529213033174,0.3850135803222656,True,,,False
538,1.583984375,1.5693359375,1.57666015625,4.8828125,True,0.09861701598762342,0.38591742515563965,True,,,False
539,1.55078125,1.6025390625,1.57666015625,-17.252604166666668,True,0.34845925285725515,0.3893764019012451,True,,,False
540,1.6142578125,1.673828125,1.64404296875,-19.856770833333332,True,0.40104901708133706,0.3849925994873047,True,,,False
541,1.5947265625,1.556640625,1.57568359375,12.6953125,True,0.2564049024927464,0.3840517997741699,True,,,False
542,1.5458984375,1.6513671875,1.5986328125,-35.15625,True,0.7100431843324806,0.40099287033081055,True,,,False
543,1.62109375,1.6201171875,1.62060546875,0.3255208333333333,True,0.006575068230183392,0.3859889507293701,True,,,False
544,1.564453125,1.572265625,1.568359375,-2.6041666666666665,True,0.052596744144642125,0.38515257835388184,True,,,False
545,1.6318359375,1.646484375,1.63916015625,-4.8828125,True,0.0986253774823525,0.3949911594390869,True,,,False
546,1.662109375,1.5859375,1.6240234375,25.390625,True,0.51281734694851,0.49588489532470703,True,,,False
547,1.58984375,1.6259765625,1.60791015625,-12.044270833333334,True,0.24326211447437615,0.38605403900146484,True,,,False
548,1.572265625,1.509765625,1.541015625,20.833333333333332,True,0.4207742809251879,0.3914179801940918,True,,,False
549,1.548828125,1.595703125,1.572265625,-15.625,True,0.3155825389696607,0.38499927520751953,True,,,False
550,1.5634765625,1.6728515625,1.6181640625,-36.458333333333336,True,0.7363880240436715,0.38675355911254883,True,,,False
551,1.642578125,1.5859375,1.6142578125,18.880208333333332,True,0.38133737240143706,0.39302706718444824,True,,,False
552,1.62109375,1.626953125,1.6240234375,-1.953125,True,0.039448290202216824,0.3922903537750244,True,,,False
553,1.658203125,1.466796875,1.5625,63.80208333333333,True,1.2886633462743449,0.38526320457458496,True,,,False
554,1.5810546875,1.6083984375,1.5947265625,-9.114583333333334,True,0.1840868841882531,0.38515496253967285,True,,,False
555,1.6220703125,1.537109375,1.57958984375,28.3203125,True,0.572039230709743,0.3910999298095703,True,,,False
556,1.71484375,1.56640625,1.640625,49.479166666666664,True,0.9993142872889886,0.3835935592651367,True,,,False
557,1.53515625,1.54296875,1.5390625,-2.6041666666666665,True,0.0525959253740208,0.38846611976623535,True,,,False
558,1.591796875,1.7685546875,1.68017578125,-58.91927083333333,True,1.1900086938477155,0.403308629989624,True,,,False
559,1.5849609375,1.625,1.60498046875,-13.346354166666666,True,0.2695636505584997,0.39304065704345703,True,,,False
560,1.67578125,1.603515625,1.6396484375,24.088541666666668,True,0.48654465154965976,0.38692784309387207,True,,,False
561,1.537109375,1.578125,1.5576171875,-13.671875,True,0.27613551548266746,0.3884460926055908,True,,,False
562,1.5478515625,1.53125,1.53955078125,5.533854166666667,True,0.11177454421147642,0.3878765106201172,True,,,False
563,1.52734375,1.5869140625,1.55712890625,-19.856770833333332,True,0.40104791414841345,0.38257288932800293,True,,,False
564,1.5400390625,1.59375,1.56689453125,-17.903645833333332,True,0.3616183112404164,0.3839888572692871,True,,,False
565,1.6015625,1.5537109375,1.57763671875,15.950520833333332,True,0.32217072385256784,0.3973574638366699,True,,,False
566,1.5791015625,1.5224609375,1.55078125,18.880208333333332,True,0.3813430189708911,0.3869020938873291,True,,,False
567,1.65625,1.6015625,1.62890625,18.229166666666668,True,0.3681986886270346,0.3847801685333252,True,,,False
568,1.5908203125,1.5400390625,1.5654296875,16.927083333333332,True,0.3418960593198604,0.3899052143096924,True,,,False
569,1.6533203125,1.619140625,1.63623046875,11.393229166666666,True,0.2301254219599335,0.38488268852233887,True,,,False
570,1.576171875,1.6044921875,1.59033203125,-9.440104166666666,True,0.1906573382651698,0.3838059902191162,True,,,False
571,1.6162109375,1.5498046875,1.5830078125,22.135416666666668,True,0.44706725879181974,0.3829813003540039,True,,,False
572,1.671875,1.607421875,1.6396484375,21.484375,True,0.4339139398246488,0.3982582092285156,True,,,False
573,1.6982421875,1.6103515625,1.654296875,29.296875,True,0.5917046078298934,0.3881816864013672,True,,,False
574,1.6533203125,1.5830078125,1.6181640625,23.4375,True,0.47337001108783305,0.38264989852905273,True,,,False
575,1.65625,1.736328125,1.6962890625,-26.692708333333332,True,0.5391522664883456,0.395902156829834,True,,,False
576,1.630859375,1.59765625,1.6142578125,11.067708333333334,True,0.2235461180729189,0.3879258632659912,True,,,False
577,1.6416015625,1.568359375,1.60498046875,24.4140625,True,0.49308928790342604,0.3857557773590088,True,,,False
578,1.6416015625,1.6357421875,1.638671875,1.953125,True,0.0394455538060102,0.3844008445739746,True,,,False
579,1.5908203125,1.5986328125,1.5947265625,-2.6041666666666665,True,0.052600428257816766,0.3957698345184326,True,,,False
580,1.6015625,1.6943359375,1.64794921875,-30.924479166666664,True,0.6246380844333885,0.3839597702026367,True,,,False
581,1.6142578125,1.599609375,1.60693359375,4.8828125,True,0.0986197702558622,0.38689255714416504,True,,,False
582,1.65234375,1.5771484375,1.61474609375,25.065104166666668,True,0.5062428777831841,0.3937404155731201,True,,,False
583,1.4892578125,1.515625,1.50244140625,-8.7890625,True,0.1775230676778604,0.3836641311645508,True,,,False
584,1.57421875,1.59765625,1.5859375,-7.8125,True,0.15779987719696476,0.382570743560791,True,,,False
585,1.6611328125,1.5791015625,1.6201171875,27.34375,True,0.5522670813024337,0.3899357318878174,True,,,False
586,1.5849609375,1.5615234375,1.5732421875,7.8125,True,0.15778905720532319,0.3902111053466797,True,,,False
587,1.6259765625,1.5703125,1.59814453125,18.5546875,True,0.37477886122011744,0.3829166889190674,True,,,False
588,1.55859375,1.56640625,1.5625,-2.6041666666666665,True,0.052597927628435334,0.38846874237060547,True,,,False
589,1.62109375,1.59765625,1.609375,7.8125,True,0.157785481573796,0.39768362045288086,True,,,False
590,1.5458984375,1.5732421875,1.5595703125,-9.114583333333334,True,0.18408811749234552,0.3843202590942383,True,,,False
591,1.55078125,1.5888671875,1.56982421875,-12.6953125,True,0.2564002976073326,0.3825821876525879,True,,,False
592,1.6044921875,1.57421875,1.58935546875,10.091145833333334,True,0.20381964897166793,0.390671968460083,True,,,False
593,1.498046875,1.5478515625,1.52294921875,-16.6015625,True,0.3353117757687853,0.3828864097595215,True,,,False
594,1.6494140625,1.6455078125,1.6474609375,1.3020833333333333,True,0.026297945337653197,0.38077259063720703,True,,,False
595,1.5263671875,1.5693359375,1.5478515625,-14.322916666666666,True,0.28927776789249565,0.38344907760620117,True,,,False
596,1.5830078125,1.615234375,1.59912109375,-10.7421875,True,0.2169596562517223,0.39507436752319336,True,,,False
597,1.4912109375,1.4150390625,1.453125,25.390625,True,0.5128466251766012,0.3845057487487793,True,,,False
598,1.646484375,1.666015625,1.65625,-6.510416666666667,True,0.13149542477034082,0.39043450355529785,True,,,False
599,1.578125,1.5615234375,1.56982421875,5.533854166666667,True,0.1117687376330588,0.3959081172943115,True,,,False
600,1.537109375,1.6708984375,1.60400390625,-44.596354166666664,True,0.9007349076752313,0.38232421875,True,,,False
601,1.65625,1.6494140625,1.65283203125,2.2786458333333335,True,0.04602457753145536,0.539525032043457,True,,,False
602,1.634765625,1.595703125,1.615234375,13.020833333333334,True,0.26298267264891173,0.38852643966674805,True,,,False
603,1.580078125,1.5322265625,1.55615234375,15.950520833333332,True,0.32214862174892317,0.3835115432739258,True,,,False
604,1.5908203125,1.576171875,1.58349609375,4.8828125,True,0.09861633673089559,0.38582301139831543,True,,,False
605,1.7314453125,1.701171875,1.71630859375,10.091145833333334,True,0.20381005286020482,0.3737301826477051,True,,,False
606,1.533203125,1.5693359375,1.55126953125,-12.044270833333334,True,0.2432572619684813,0.3886880874633789,True,,,False
607,1.5390625,1.6416015625,1.59033203125,-34.1796875,True,0.6903228292344411,0.38138556480407715,True,,,False
608,1.4765625,1.490234375,1.4833984375,-4.557291666666667,True,0.0920426186577396,0.38315320014953613,True,,,False
609,1.5634765625,1.580078125,1.57177734375,-5.533854166666667,True,0.11176926644619387,0.38799095153808594,True,,,False
610,1.5947265625,1.58203125,1.58837890625,4.231770833333333,True,0.08547022947102084,0.38327479362487793,True,,,False
611,1.5517578125,1.5380859375,1.544921875,4.557291666666667,True,0.09204587050578189,0.3828408718109131,True,,,False
612,1.5556640625,1.5595703125,1.5576171875,-1.3020833333333333,True,0.026298161848189557,0.39047980308532715,True,,,False
613,1.560546875,1.5771484375,1.56884765625,-5.533854166666667,True,0.11176585023860439,0.38228583335876465,True,,,False
614,1.5263671875,1.5283203125,1.52734375,-0.6510416666666666,True,0.01314886989723582,0.3862333297729492,True,,,False
615,1.666015625,1.7060546875,1.68603515625,-13.346354166666666,True,0.2695531247625615,0.3815324306488037,True,,,False
616,1.5849609375,1.6298828125,1.607421875,-14.973958333333332,True,0.30241760270772106,0.3916292190551758,True,,,False
617,1.583984375,1.546875,1.5654296875,12.369791666666666,True,0.24984671277434659,0.38295817375183105,True,,,False
618,1.7041015625,1.654296875,1.67919921875,16.6015625,True,0.3353160393902725,0.38337111473083496,True,,,False
619,1.6630859375,1.6142578125,1.638671875,16.276041666666668,True,0.32874484953725425,0.3954753875732422,True,,,False
620,1.552734375,1.619140625,1.5859375,-22.135416666666668,True,0.4470853191295033,0.382535457611084,True,,,False
621,1.49609375,1.57421875,1.53515625,-26.041666666666668,True,0.5259480252628974,0.38249731063842773,True,,,False
622,1.6640625,1.62890625,1.646484375,11.71875,True,0.2366860964214183,0.382343053817749,True,,,False
623,1.642578125,1.623046875,1.6328125,6.510416666666667,True,0.13149222824496867,0.3888721466064453,True,,,False
624,1.78515625,1.599609375,1.6923828125,61.84895833333333,True,1.2491473584222736,0.38284873962402344,True,,,False
625,1.56640625,1.609375,1.587890625,-14.322916666666666,True,0.2892890981967326,0.38326120376586914,True,,,False
626,1.6474609375,1.552734375,1.60009765625,31.575520833333332,True,0.6377082316034565,0.39768052101135254,True,,,False
627,1.6259765625,1.59765625,1.61181640625,9.440104166666666,True,0.1906727947302389,0.3831965923309326,True,,,False
628,1.6494140625,1.556640625,1.60302734375,30.924479166666664,True,0.6245999878728395,0.38407230377197266,True,,,False
629,1.712890625,1.6572265625,1.68505859375,18.5546875,True,0.3747404172395175,0.38864731788635254,True,,,False
630,1.6201171875,1.560546875,1.59033203125,19.856770833333332,True,0.40106023937081736,0.3937959671020508,True,,,False
631,1.591796875,1.6171875,1.6044921875,-8.463541666666666,True,0.1709355007246202,0.38513970375061035,True,,,False
632,1.509765625,1.6015625,1.5556640625,-30.598958333333332,True,0.6180118845833725,0.38289690017700195,True,,,False
633,1.576171875,1.576171875,1.576171875,0.0,True,0.0,0.38661837577819824,True,,,False
634,1.5693359375,1.6015625,1.58544921875,-10.7421875,True,0.216960070817333,0.3820350170135498,True,,,False
635,1.5947265625,1.669921875,1.63232421875,-25.065104166666668,True,0.5062456549334076,0.3823432922363281,True,,,False
636,1.4599609375,1.5029296875,1.4814453125,-14.322916666666666,True,0.289283259105772,0.3932480812072754,True,,,False
637,1.6083984375,1.6328125,1.62060546875,-8.138020833333334,True,0.16436908019932794,0.3820326328277588,True,,,False
638,1.5302734375,1.5771484375,1.5537109375,-15.625,True,0.31560647167379946,0.48499560356140137,True,,,False
639,1.6767578125,1.701171875,1.68896484375,-8.138020833333334,True,0.16437286680372115,0.4030146598815918,True,,,False
640,1.634765625,1.63671875,1.6357421875,-0.6510416666666666,True,0.013150235051404417,0.3866596221923828,True,,,False
641,1.6083984375,1.51953125,1.56396484375,29.622395833333332,True,0.5982948268744965,0.3842277526855469,True,,,False
642,1.587890625,1.591796875,1.58984375,-1.3020833333333333,True,0.026298112537892125,0.39090991020202637,True,,,False
643,1.607421875,1.685546875,1.646484375,-26.041666666666668,True,0.52597095899713,0.38213515281677246,True,,,False
644,1.5517578125,1.5947265625,1.5732421875,-14.322916666666666,True,0.2892728149764575,0.3843533992767334,True,,,False
645,1.59375,1.517578125,1.5556640625,25.390625,True,0.5127985980210961,0.38378381729125977,True,,,False
646,1.6279296875,1.671875,1.64990234375,-14.6484375,True,0.2958539957874055,0.3911130428314209,True,,,False
647,1.6416015625,1.6982421875,1.669921875,-18.880208333333332,True,0.38132035372010337,0.5310959815979004,True,,,False
648,1.5185546875,1.54296875,1.53076171875,-8.138020833333334,True,0.16436229345188746,0.3870670795440674,True,,,False
649,1.6298828125,1.6142578125,1.6220703125,5.208333333333333,True,0.10519690569614831,0.3981328010559082,True,,,False
650,1.59375,1.6103515625,1.60205078125,-5.533854166666667,True,0.1117751741498238,0.3859987258911133,True,,,False
651,1.56640625,1.5673828125,1.56689453125,-0.3255208333333333,True,0.006574327738228539,0.38529253005981445,True,,,False
652,1.626953125,1.623046875,1.625,1.3020833333333333,True,0.02629941351244646,0.39058518409729004,True,,,False
653,1.5908203125,1.630859375,1.61083984375,-13.346354166666666,True,0.26955055140541867,0.39142918586730957,True,,,False
654,1.5869140625,1.6064453125,1.5966796875,-6.510416666666667,True,0.1314898892199671,0.3872342109680176,True,,,False
655,1.595703125,1.6201171875,1.60791015625,-8.138020833333334,True,0.16436925524266338,0.39145660400390625,True,,,False
656,1.5654296875,1.5498046875,1.5576171875,5.208333333333333,True,0.10519700172503887,0.3912363052368164,True,,,False
657,1.6025390625,1.5703125,1.58642578125,10.7421875,True,0.2169753640222,0.38416004180908203,True,,,False
658,1.5380859375,1.6796875,1.60888671875,-47.200520833333336,True,0.9533612808592744,0.38365983963012695,True,,,False
659,1.6025390625,1.720703125,1.66162109375,-39.388020833333336,True,0.7955505465779632,0.39327406883239746,True,,,False
660,1.63671875,1.5546875,1.595703125,27.34375,True,0.5522759866302693,0.38529253005981445,True,,,False
661,1.72265625,1.5654296875,1.64404296875,52.408854166666664,True,1.0584799017349402,0.3832828998565674,True,,,False
662,1.6328125,1.607421875,1.6201171875,8.463541666666666,True,0.17094115531776974,0.39267683029174805,True,,,False
663,1.5849609375,1.5634765625,1.57421875,7.161458333333333,True,0.14464122432109663,0.38896894454956055,True,,,False
664,1.5126953125,1.6181640625,1.5654296875,-35.15625,True,0.7100297869270591,0.3904716968536377,True,,,False
665,1.5390625,1.5576171875,1.54833984375,-6.184895833333333,True,0.12492188885073717,0.3935718536376953,True,,,False
666,1.5859375,1.60546875,1.595703125,-6.510416666666667,True,0.13149604896834308,0.3973226547241211,True,,,False
667,1.3876953125,1.611328125,1.49951171875,-74.54427083333333,True,1.5056614620251467,0.38670802116394043,True,,,False
668,1.5703125,1.611328125,1.5908203125,-13.671875,True,0.2761455014429264,0.38379502296447754,True,,,False
669,1.5,1.49609375,1.498046875,1.3020833333333333,True,0.026299866077062032,0.39835047721862793,True,,,False
670,1.6435546875,1.6220703125,1.6328125,7.161458333333333,True,0.14464180501718726,0.384566068649292,True,,,False
671,1.6845703125,1.6630859375,1.673828125,7.161458333333333,True,0.1446385150272236,0.38550782203674316,True,,,False
672,1.5322265625,1.55078125,1.54150390625,-6.184895833333333,True,0.12492434886378548,0.3932218551635742,True,,,False
673,1.6728515625,1.6416015625,1.6572265625,10.416666666666666,True,0.21038387365159503,0.3865823745727539,True,,,False
674,1.501953125,1.5009765625,1.50146484375,0.3255208333333333,True,0.006574664000158646,0.38466429710388184,True,,,False
675,1.666015625,1.6455078125,1.65576171875,6.8359375,True,0.138067464425169,0.3883788585662842,True,,,False
676,1.6220703125,1.630859375,1.62646484375,-2.9296875,True,0.059169972429978804,0.3893728256225586,True,,,False
677,1.56640625,1.658203125,1.6123046875,-30.598958333333332,True,0.6179882153348008,0.38858962059020996,True,,,False
678,1.5947265625,1.5546875,1.57470703125,13.346354166666666,True,0.26958209326484567,0.3861234188079834,True,,,False
679,1.625,1.6005859375,1.61279296875,8.138020833333334,True,0.16437241424798993,0.39771103858947754,True,,,False
680,1.576171875,1.482421875,1.529296875,31.25,True,0.6312267184591128,0.38259315490722656,True,,,False
681,1.626953125,1.625,1.6259765625,0.6510416666666666,True,0.013149108901400459,0.38462233543395996,True,,,False
682,1.53125,1.6337890625,1.58251953125,-34.1796875,True,0.6903329075936987,0.3823881149291992,True,,,False
683,1.6689453125,1.6357421875,1.65234375,11.067708333333334,True,0.22354528315645716,0.38971805572509766,True,,,False
684,1.6142578125,1.5712890625,1.5927734375,14.322916666666666,True,0.2892888360007018,0.38500428199768066,True,,,False
685,1.48046875,1.5009765625,1.49072265625,-6.8359375,True,0.13806492576239354,0.3897385597229004,True,,,False
686,1.599609375,1.5751953125,1.58740234375,8.138020833333334,True,0.16436028052362714,0.4013521671295166,True,,,False
687,1.7265625,1.669921875,1.6982421875,18.880208333333332,True,0.3813275486705677,0.38425493240356445,True,,,False
688,1.595703125,1.6044921875,1.60009765625,-2.9296875,True,0.05917238469218934,0.38292384147644043,True,,,False
689,1.6875,1.640625,1.6640625,15.625,True,0.3155915271985151,0.3931241035461426,True,,,False
690,1.6005859375,1.6083984375,1.6044921875,-2.6041666666666665,True,0.052595260601359946,0.38591527938842773,True,,,False
691,1.5771484375,1.7109375,1.64404296875,-44.596354166666664,True,0.9007621936194538,0.3842751979827881,True,,,False
692,1.5908203125,1.65234375,1.62158203125,-20.5078125,True,0.4141924107962513,0.3887472152709961,True,,,False
693,1.611328125,1.5361328125,1.57373046875,25.065104166666668,True,0.5062518564725321,0.39615511894226074,True,,,False
694,1.7099609375,1.62109375,1.66552734375,29.622395833333332,True,0.5982995520027878,0.3840646743774414,True,,,False
695,1.5849609375,1.6533203125,1.619140625,-22.786458333333332,True,0.4602593783266869,0.38474535942077637,True,,,False
696,1.640625,1.609375,1.625,10.416666666666666,True,0.2103869447882701,0.39830470085144043,True,,,False
697,1.498046875,1.4130859375,1.45556640625,28.3203125,True,0.5719590743784135,0.3858036994934082,True,,,False
698,1.7177734375,1.6572265625,1.6875,20.182291666666668,True,0.40764023615564154,0.38555359840393066,True,,,False
699,1.6416015625,1.5576171875,1.599609375,27.994791666666668,True,0.5654514863315157,0.38571786880493164,True,,,False
700,1.595703125,1.5283203125,1.56201171875,22.4609375,True,0.45366183567491014,0.39041590690612793,True,,,False
701,1.5869140625,1.5927734375,1.58984375,-1.953125,True,0.03945072637884376,0.5374205112457275,True,,,False
702,1.568359375,1.603515625,1.5859375,-11.71875,True,0.23670372039353288,0.390578031539917,True,,,False
703,1.55859375,1.6376953125,1.59814453125,-26.3671875,True,0.5325687102054224,0.3873403072357178,True,,,False
704,1.6162109375,1.546875,1.58154296875,23.111979166666668,True,0.46682212441766774,0.38516855239868164,True,,,False
705,1.55078125,1.60546875,1.578125,-18.229166666666668,True,0.36816802724453823,0.38442325592041016,True,,,False
706,1.6962890625,1.591796875,1.64404296875,34.830729166666664,True,0.7034874049325748,0.3939368724822998,True,,,False
707,1.5283203125,1.5185546875,1.5234375,3.2552083333333335,True,0.06574488299421281,0.3904886245727539,True,,,False
708,1.6025390625,1.58203125,1.59228515625,6.8359375,True,0.13806466176631607,0.384230375289917,True,,,False
709,1.576171875,1.5771484375,1.57666015625,-0.3255208333333333,True,0.006575010441606412,0.3936772346496582,True,,,False
710,1.5859375,1.607421875,1.5966796875,-7.161458333333333,True,0.14464106023992657,0.38434910774230957,True,,,False
711,1.5634765625,1.5615234375,1.5625,0.6510416666666666,True,0.013149053129842752,0.3858644962310791,True,,,False
712,1.552734375,1.5927734375,1.57275390625,-13.346354166666666,True,0.2695594964134224,0.3844308853149414,True,,,False
713,1.5224609375,1.4951171875,1.5087890625,9.114583333333334,True,0.18409290080027907,0.39733076095581055,True,,,False
714,1.583984375,1.5859375,1.5849609375,-0.6510416666666666,True,0.013149803898232972,0.38257312774658203,True,,,False
715,1.6552734375,1.57421875,1.61474609375,27.018229166666668,True,0.545693851060829,0.38658618927001953,True,,,False
716,1.5712890625,1.6064453125,1.5888671875,-11.71875,True,0.23669672144028064,0.3882315158843994,True,,,False
717,1.6318359375,1.6875,1.65966796875,-18.5546875,True,0.37476219732378874,0.3860945701599121,True,,,False
718,1.5830078125,1.6025390625,1.5927734375,-6.510416666666667,True,0.13149660278603922,0.3845386505126953,True,,,False
719,1.546875,1.5546875,1.55078125,-2.6041666666666665,True,0.05259726565816067,0.3962130546569824,True,,,False
720,1.6484375,1.5947265625,1.62158203125,17.903645833333332,True,0.3615984636215789,0.3823580741882324,True,,,False
721,1.6201171875,1.6904296875,1.6552734375,-23.4375,True,0.4733752298219456,0.3848998546600342,True,,,False
722,1.548828125,1.591796875,1.5703125,-14.322916666666666,True,0.28928146626641466,0.38286709785461426,True,,,False
723,1.6162109375,1.59765625,1.60693359375,6.184895833333333,True,0.12491253863092576,0.4013862609863281,True,,,False
724,1.6025390625,1.6083984375,1.60546875,-1.953125,True,0.03944628667334033,0.38448667526245117,True,,,False
725,1.6787109375,1.61328125,1.64599609375,21.809895833333332,True,0.44049236873406517,0.38514208793640137,True,,,False
726,1.732421875,1.6669921875,1.69970703125,21.809895833333332,True,0.44052770950388487,0.3865084648132324,True,,,False
727,1.669921875,1.5263671875,1.59814453125,47.8515625,True,0.966502932523719,0.38636159896850586,True,,,False
728,1.55078125,1.5966796875,1.57373046875,-15.299479166666666,True,0.3090035580523217,0.3847644329071045,True,,,False
729,1.6064453125,1.587890625,1.59716796875,6.184895833333333,True,0.12491693003144606,0.39061880111694336,True,,,False
730,1.5859375,1.51953125,1.552734375,22.135416666666668,True,0.44709726458132376,0.39093923568725586,True,,,False
731,1.560546875,1.5673828125,1.56396484375,-2.2786458333333335,True,0.04602313783753163,0.4085805416107178,True,,,False
732,1.6611328125,1.599609375,1.63037109375,20.5078125,True,0.41421920489982267,0.47367429733276367,True,,,False
733,1.6396484375,1.7353515625,1.6875,-31.901041666666664,True,0.6443329461016164,0.39328861236572266,True,,,False
734,1.619140625,1.578125,1.5986328125,13.671875,True,0.27614647373687334,0.3857238292694092,True,,,False
735,1.5478515625,1.5029296875,1.525390625,14.973958333333332,True,0.30244477693395777,0.38532352447509766,True,,,False
736,1.6767578125,1.5869140625,1.6318359375,29.947916666666664,True,0.604897444936552,0.39064526557922363,True,,,False
737,1.5888671875,1.578125,1.58349609375,3.5807291666666665,True,0.07232272640204442,0.38708925247192383,True,,,False
738,1.5595703125,1.6416015625,1.6005859375,-27.34375,True,0.5522669033729549,0.38447022438049316,True,,,False
739,1.5263671875,1.578125,1.55224609375,-17.252604166666668,True,0.34845266855946744,0.3925302028656006,True,,,False
740,1.544921875,1.603515625,1.57421875,-19.53125,True,0.3945020815308964,0.3836395740509033,True,,,False
741,1.5927734375,1.46484375,1.52880859375,42.643229166666664,True,0.8612933491388695,0.38982510566711426,True,,,False
742,1.5595703125,1.58203125,1.57080078125,-7.486979166666666,True,0.15121320338868213,0.39035797119140625,True,,,False
743,1.626953125,1.6240234375,1.62548828125,0.9765625,True,0.019723874281147177,0.39499545097351074,True,,,False
744,1.5556640625,1.5537109375,1.5546875,0.6510416666666666,True,0.013149424745069358,0.3862302303314209,True,,,False
745,1.53125,1.58984375,1.560546875,-19.53125,True,0.394473683872596,0.3834877014160156,True,,,False
746,1.564453125,1.5361328125,1.55029296875,9.440104166666666,True,0.19068312494209316,0.39200878143310547,True,,,False
747,1.615234375,1.654296875,1.634765625,-13.020833333333334,True,0.26297689612229036,0.38478946685791016,True,,,False
748,1.5615234375,1.5537109375,1.5576171875,2.6041666666666665,True,0.0525942321975314,0.38350915908813477,True,,,False
749,1.7099609375,1.6044921875,1.6572265625,35.15625,True,0.7100311097280757,0.39720940589904785,True,,,False
750,1.5791015625,1.5751953125,1.5771484375,1.3020833333333333,True,0.026299406206091704,0.3837547302246094,True,,,False
751,1.5732421875,1.638671875,1.60595703125,-21.809895833333332,True,0.44050966972727035,0.38506364822387695,True,,,False
752,1.6044921875,1.5654296875,1.5849609375,13.020833333333334,True,0.2629689468951524,0.38715624809265137,True,,,False
753,1.5166015625,1.5537109375,1.53515625,-12.369791666666666,True,0.24984810875225816,0.3873608112335205,True,,,False
754,1.5458984375,1.6630859375,1.6044921875,-39.0625,True,0.7889744661995185,0.38317227363586426,True,,,False
755,1.576171875,1.591796875,1.583984375,-5.208333333333333,True,0.10519328729262413,0.3926374912261963,True,,,False
756,1.62109375,1.650390625,1.6357421875,-9.765625,True,0.197229646170566,0.39235973358154297,True,,,False
757,1.6552734375,1.623046875,1.63916015625,10.7421875,True,0.21696473825156215,0.38489365577697754,True,,,False
